#BGC Name	Clan Number	Family Number
LK951_11.region001	2936	3419
LK975_35.region001	2936	3419
LK984_25.region001	2936	3419
SMGC_186.c00004_NODE_34...region001	2936	3419
SMGC_315.c00026_NODE_49...region001	2936	3419
LK1006_62.region001	2936	3423
LK1031_64.region001	2936	3423
LK1046_100.region001	2936	3423
LK1092_68.region001	2936	3423
LK1277_91.region001	2936	3423
LK1278_36.region001	2936	3423
LK439_54.region001	2936	3423
LK639_64.region001	2936	3423
LK949_60.region001	2936	3423
LK951_32.region001	2936	3423
LK975_60.region001	2936	3423
LK984_66.region001	2936	3423
SMGC_10.c00009_NODE_15...region001	2936	3426
SMGC_10.c00018_NODE_24...region001	2936	3427
SMGC_10.c00029_NODE_38...region001	2936	3428
SMGC_10.c00032_NODE_41...region001	2936	3429
SMGC_101.c00087_NODE_87...region001	2936	3431
SMGC_101.c00196_NODE_19...region001	2936	3433
LK1358_19.region001	2936	3435
LK946_14.region001	2936	3435
SMGC_102.c00015_NODE_30...region001	2936	3435
SMGC_277.c00237_NODE_30...region001	2936	3435
LK1348_3.region001	2936	3436
LK1358_9.region001	2936	3436
LK930_4.region001	2936	3436
LK946_11.region001	2936	3436
LK952_10.region001	2936	3436
SMGC_102.c00026_NODE_64...region001	2936	3436
SMGC_197.c00018_NODE_30...region001	2936	3436
SMGC_279.c00052_NODE_25...region001	2936	3436
SMGC_79.c00017_NODE_17...region001	2936	3436
SMGC_81.c00011_NODE_11...region001	2936	3436
SMGC_103.c00014_NODE_17...region001	2936	3437
SMGC_104.c00002_NODE_6_...region001	2936	3439
SMGC_105.c00016_NODE_15...region001	2936	3440
SMGC_105.c00032_NODE_56...region001	2936	3441
SMGC_107.c00054_NODE_96...region001	2936	3442
SMGC_107.c00074_NODE_11...region001	2936	3443
BGC0000566	2936	3444
SMGC_109.c00004_NODE_62...region001	2936	3444
SMGC_600.c00008_NODE_22...region001	2936	3444
SMGC_11.c00002_NODE_21...region001	2936	3446
SMGC_11.c00009_NODE_65...region001	2936	3448
SMGC_353.c00098_NODE_16...region001	2936	3448
SMGC_11.c00011_NODE_83...region001	2936	3450
SMGC_11.c00012_NODE_91...region001	2936	3451
SMGC_111.c00076_NODE_15...region001	2936	3452
SMGC_112.c00051_NODE_46...region001	2936	3453
SMGC_112.c00065_NODE_51...region001	2936	3454
SMGC_112.c00096_NODE_59...region001	2936	3455
SMGC_112.c00165_NODE_79...region001	2936	3456
SMGC_112.c00193_NODE_88...region001	2936	3457
SMGC_112.c00300_NODE_12...region001	2936	3458
SMGC_112.c00414_NODE_17...region001	2936	3459
SMGC_112.c00521_NODE_25...region001	2936	3460
SMGC_113.c00348_NODE_41...region001	2936	3461
SMGC_113.c00571_NODE_85...region001	2936	3462
SMGC_114.c00003_NODE_14...region001	2936	3463
SMGC_114.c00004_NODE_15...region001	2936	3464
SMGC_114.c00006_NODE_20...region001	2936	3465
SMGC_114.c00015_NODE_36...region001	2936	3466
SMGC_114.c00020_NODE_43...region001	2936	3467
SMGC_114.c00038_NODE_97...region001	2936	3468
SMGC_115.c00004_NODE_5_...region001	2936	3469
SMGC_115.c00005_NODE_7_...region001	2936	3470
SMGC_115.c00009_NODE_11...region001	2936	3472
SMGC_115.c00016_NODE_31...region001	2936	3473
SMGC_294.c00045_NODE_16...region001	2936	3473
SMGC_116.c00003_NODE_38...region001	2936	3474
SMGC_116.c00024_NODE_12...region001	2936	3476
SMGC_116.c00026_NODE_13...region001	2936	3477
SMGC_116.c00034_NODE_16...region001	2936	3478
SMGC_116.c00042_NODE_20...region001	2936	3479
SMGC_116.c00095_NODE_61...region001	2936	3480
SMGC_116.c00105_NODE_78...region001	2936	3481
SMGC_117.c00006_NODE_15...region001	2936	3484
SMGC_325.c00005_NODE_17...region001	2936	3484
SMGC_117.c00012_NODE_30...region001	2936	3485
SMGC_117.c00017_NODE_47...region001	2936	3486
SMGC_117.c00025_NODE_76...region001	2936	3487
SMGC_325.c00011_NODE_25...region001	2936	3487
SMGC_117.c00090_NODE_29...region001	2936	3488
SMGC_118.c00001_NODE_1_...region001	2936	3489
SMGC_118.c00003_NODE_4_...region001	2936	3490
SMGC_118.c00003_NODE_4_...region002	2936	3491
SMGC_118.c00004_NODE_7_...region001	2936	3492
SMGC_118.c00012_NODE_20...region002	2936	3495
SMGC_118.c00018_NODE_34...region001	2936	3496
SMGC_133.c00012_NODE_37...region001	2936	3496
SMGC_118.c00018_NODE_34...region002	2936	3497
SMGC_118.c00020_NODE_44...region001	2936	3498
SMGC_118.c00025_NODE_60...region001	2936	3499
SMGC_118.c00028_NODE_70...region001	2936	3500
SMGC_118.c00030_NODE_88...region001	2936	3501
SMGC_118.c00038_NODE_17...region001	2936	3504
SMGC_118.c00040_NODE_22...region001	2936	3505
SMGC_119.c00010_NODE_39...region001	2936	3507
SMGC_119.c00015_NODE_85...region001	2936	3508
SMGC_12.c00009_NODE_12...region001	2936	3509
SMGC_121.c00001_NODE_47...region001	2936	3513
SMGC_121.c00006_NODE_80...region001	2936	3514
BGC0001209	2936	3515
SMGC_121.c00008_NODE_86...region001	2936	3515
SMGC_121.c00013_NODE_99...region001	2936	3516
SMGC_121.c00016_NODE_10...region001	2936	3517
SMGC_121.c00033_NODE_18...region001	2936	3518
LK1134_7.region001	2936	3519
LK1289_4.region002	2936	3519
LK948_6.region002	2936	3519
SMGC_122.c00004_NODE_6_...region001	2936	3519
SMGC_305.c00011_NODE_24...region002	2936	3519
SMGC_337.c00024_NODE_14...region001	2936	3519
SMGC_343.c00006_NODE_15...region002	2936	3519
SMGC_38.c00003_NODE_10...region001	2936	3519
SMGC_90.c00007_NODE_7_...region001	2936	3519
SMGC_92.c00004_NODE_4_...region001	2936	3519
SMGC_125.c00029_NODE_23...region001	2936	3523
SMGC_125.c00136_NODE_11...region001	2936	3524
SMGC_127.c00001_NODE_4_...region001	2936	3525
SMGC_129.c00007_NODE_50...region001	2936	3527
SMGC_131.c00014_NODE_11...region001	2936	3529
SMGC_132.c00002_NODE_22...region001	2936	3530
SMGC_133.c00004_NODE_15...region002	2936	3533
SMGC_133.c00005_NODE_16...region001	2936	3534
SMGC_208.c00130_NODE_13...region001	2936	3534
SMGC_358.c00107_NODE_83...region001	2936	3534
SMGC_133.c00011_NODE_29...region001	2936	3535
SMGC_133.c00014_NODE_41...region001	2936	3537
SMGC_597.c00007_NODE_11...region001	2936	3537
SMGC_134.c00010_NODE_19...region001	2936	3541
SMGC_134.c00052_NODE_75...region001	2936	3542
SMGC_149.c00002_NODE_15...region001	2936	3542
SMGC_296.c00020_NODE_30...region001	2936	3542
SMGC_135.c00101_NODE_21...region001	2936	3543
SMGC_135.c00313_NODE_64...region001	2936	3544
SMGC_136.c00112_NODE_40...region001	2936	3545
SMGC_136.c00171_NODE_50...region001	2936	3546
SMGC_137.c00005_NODE_19...region001	2936	3547
SMGC_137.c00065_NODE_14...region001	2936	3548
SMGC_138.c00005_NODE_25...region001	2936	3549
SMGC_139.c00017_NODE_69...region001	2936	3550
SMGC_14.c00018_NODE_25...region001	2936	3551
SMGC_140.c00008_NODE_17...region001	2936	3552
SMGC_407.c00042_NODE_13...region001	2936	3552
SMGC_140.c00021_NODE_46...region001	2936	3553
SMGC_140.c00028_NODE_70...region001	2936	3554
SMGC_140.c00059_NODE_31...region001	2936	3556
SMGC_140.c00093_NODE_11...region001	2936	3557
SMGC_144.c00029_NODE_28...region001	2936	3560
BGC0001572	2936	3561
SMGC_144.c00076_NODE_72...region001	2936	3561
SMGC_289.c00055_NODE_11...region001	2936	3561
SMGC_144.c00119_NODE_13...region001	2936	3563
SMGC_144.c00159_NODE_18...region001	2936	3564
SMGC_145.c00001_NODE_5_...region001	2936	3565
SMGC_346.c00154_NODE_16...region001	2936	3565
SMGC_361.c00057_NODE_49...region001	2936	3565
SMGC_145.c00004_NODE_10...region001	2936	3566
SMGC_145.c00010_NODE_35...region001	2936	3568
SMGC_145.c00011_NODE_37...region001	2936	3569
SMGC_145.c00011_NODE_37...region002	2936	3570
SMGC_589.c00119_NODE_24...region001	2936	3570
SMGC_145.c00033_NODE_16...region001	2936	3572
SMGC_145.c00076_NODE_45...region001	2936	3573
SMGC_146.c00062_NODE_51...region001	2936	3575
SMGC_146.c00167_NODE_16...region001	2936	3576
SMGC_147.c00024_NODE_36...region001	2936	3578
SMGC_147.c00041_NODE_77...region001	2936	3579
SMGC_148.c00001_NODE_1_...region001	2936	3580
SMGC_148.c00002_NODE_8_...region001	2936	3581
SMGC_118.c00006_NODE_10...region001	2936	3582
SMGC_148.c00016_NODE_10...region001	2936	3582
SMGC_208.c00206_NODE_22...region001	2936	3582
SMGC_358.c00048_NODE_52...region001	2936	3582
SMGC_381.c00005_NODE_37...region001	2936	3582
SMGC_388.c00007_NODE_33...region001	2936	3582
SMGC_118.c00034_NODE_12...region001	2936	3583
SMGC_148.c00017_NODE_10...region001	2936	3583
SMGC_148.c00018_NODE_10...region001	2936	3584
SMGC_148.c00022_NODE_16...region001	2936	3585
SMGC_148.c00025_NODE_19...region001	2936	3586
SMGC_148.c00037_NODE_36...region001	2936	3587
SMGC_149.c00001_NODE_90...region001	2936	3588
SMGC_149.c00019_NODE_46...region001	2936	3591
SMGC_149.c00064_NODE_11...region001	2936	3592
SMGC_149.c00072_NODE_12...region001	2936	3594
SMGC_15.c00014_NODE_39...region001	2936	3596
SMGC_150.c00066_NODE_14...region001	2936	3597
SMGC_150.c00222_NODE_34...region001	2936	3598
SMGC_150.c00240_NODE_36...region001	2936	3599
SMGC_150.c00464_NODE_10...region001	2936	3600
SMGC_151.c00005_NODE_14...region001	2936	3601
SMGC_151.c00006_NODE_16...region001	2936	3602
SMGC_152.c00003_NODE_12...region001	2936	3604
SMGC_152.c00011_NODE_33...region001	2936	3605
SMGC_152.c00012_NODE_36...region001	2936	3606
SMGC_153.c00414_NODE_43...region001	2936	3608
SMGC_153.c00648_NODE_66...region001	2936	3609
SMGC_155.c00002_NODE_3_...region001	2936	3611
SMGC_155.c00003_NODE_5_...region001	2936	3612
SMGC_616.c00006_NODE_30...region001	2936	3612
SMGC_155.c00005_NODE_8_...region001	2936	3613
SMGC_323.c00008_NODE_22...region001	2936	3613
SMGC_616.c00005_NODE_28...region002	2936	3613
SMGC_157.c00002_NODE_8_...region001	2936	3615
SMGC_158.c00001_NODE_1_...region001	2936	3618
SMGC_158.c00002_NODE_3_...region001	2936	3619
SMGC_158.c00002_NODE_3_...region002	2936	3620
SMGC_158.c00003_NODE_4_...region001	2936	3621
SMGC_158.c00005_NODE_6_...region001	2936	3622
SMGC_158.c00006_NODE_7_...region001	2936	3623
SMGC_158.c00008_NODE_11...region001	2936	3624
SMGC_158.c00009_NODE_14...region001	2936	3625
SMGC_158.c00012_NODE_23...region001	2936	3626
SMGC_159.c00185_NODE_28...region001	2936	3631
SMGC_160.c00040_NODE_29...region001	2936	3632
SMGC_160.c00274_NODE_23...region001	2936	3634
SMGC_162.c00034_NODE_45...region001	2936	3635
SMGC_539.c00001_NODE_8_...region001	2936	3635
SMGC_162.c00310_NODE_81...region001	2936	3636
SMGC_163.c00007_NODE_16...region001	2936	3637
SMGC_163.c00609_NODE_91...region001	2936	3639
SMGC_168.c00015_NODE_99...region001	2936	3641
SMGC_168.c00026_NODE_12...region001	2936	3642
SMGC_168.c00089_NODE_24...region001	2936	3643
SMGC_168.c00138_NODE_32...region001	2936	3644
SMGC_168.c00189_NODE_42...region001	2936	3645
SMGC_168.c00387_NODE_81...region001	2936	3646
SMGC_169.c00001_NODE_1_...region001	2936	3647
SMGC_169.c00014_NODE_15...region001	2936	3648
SMGC_169.c00056_NODE_63...region001	2936	3649
SMGC_169.c00062_NODE_69...region001	2936	3650
SMGC_169.c00068_NODE_76...region001	2936	3651
SMGC_169.c00104_NODE_14...region001	2936	3652
SMGC_17.c00010_NODE_16...region001	2936	3653
SMGC_170.c00031_NODE_46...region001	2936	3655
SMGC_170.c00051_NODE_81...region001	2936	3656
SMGC_170.c00106_NODE_32...region001	2936	3657
SMGC_210.c00254_NODE_38...region001	2936	3657
SMGC_171.c00002_NODE_2_...region001	2936	3659
SMGC_171.c00007_NODE_17...region001	2936	3661
SMGC_532.c00004_NODE_27...region001	2936	3661
SMGC_173.c00002_NODE_24...region001	2936	3663
SMGC_175.c00006_NODE_28...region001	2936	3664
SMGC_176.c00372_NODE_52...region001	2936	3665
SMGC_177.c00075_NODE_28...region001	2936	3666
SMGC_178.c00039_NODE_99...region001	2936	3667
SMGC_178.c00266_NODE_18...region001	2936	3668
SMGC_178.c00669_NODE_30...region001	2936	3669
SMGC_179.c00002_NODE_37...region001	2936	3670
SMGC_330.c00035_NODE_31...region001	2936	3670
SMGC_359.c00004_NODE_32...region001	2936	3670
SMGC_500.c00001_NODE_6_...region001	2936	3670
SMGC_18.c00001_NODE_5_...region001	2936	3671
SMGC_180.c00386_NODE_39...region001	2936	3673
SMGC_181.c00006_NODE_20...region001	2936	3674
SMGC_181.c00079_NODE_87...region001	2936	3675
SMGC_181.c00165_NODE_18...region001	2936	3676
SMGC_181.c00200_NODE_22...region001	2936	3677
SMGC_181.c00439_NODE_69...region001	2936	3678
SMGC_184.c00005_NODE_18...region001	2936	3682
SMGC_184.c00038_NODE_94...region001	2936	3683
SMGC_185.c00297_NODE_63...region001	2936	3684
SMGC_186.c00038_NODE_12...region001	2936	3689
SMGC_186.c00118_NODE_33...region001	2936	3691
SMGC_186.c00164_NODE_47...region001	2936	3692
SMGC_187.c00002_NODE_3_...region001	2936	3693
SMGC_187.c00014_NODE_15...region001	2936	3694
BGC0000634	2936	3695
BGC0000643	2936	3695
SMGC_187.c00023_NODE_24...region001	2936	3695
SMGC_187.c00083_NODE_85...region001	2936	3696
SMGC_189.c00001_NODE_18...region001	2936	3697
SMGC_189.c00006_NODE_28...region001	2936	3698
SMGC_189.c00008_NODE_33...region001	2936	3699
SMGC_189.c00085_NODE_17...region001	2936	3700
SMGC_189.c00141_NODE_28...region001	2936	3701
SMGC_189.c00160_NODE_30...region001	2936	3702
SMGC_189.c00161_NODE_30...region001	2936	3703
SMGC_189.c00324_NODE_61...region001	2936	3705
SMGC_189.c00331_NODE_62...region001	2936	3706
SMGC_189.c00375_NODE_70...region001	2936	3707
SMGC_189.c00427_NODE_79...region001	2936	3708
SMGC_189.c00535_NODE_10...region001	2936	3709
SMGC_189.c00584_NODE_11...region001	2936	3710
SMGC_189.c00608_NODE_11...region001	2936	3711
SMGC_189.c00737_NODE_14...region001	2936	3712
SMGC_189.c00842_NODE_17...region001	2936	3713
SMGC_189.c00894_NODE_18...region001	2936	3715
SMGC_189.c00910_NODE_19...region001	2936	3716
SMGC_189.c01028_NODE_22...region001	2936	3717
SMGC_19.c00002_NODE_15...region001	2936	3718
SMGC_19.c00005_NODE_23...region001	2936	3719
SMGC_19.c00006_NODE_24...region001	2936	3720
SMGC_19.c00010_NODE_41...region001	2936	3721
SMGC_19.c00011_NODE_53...region001	2936	3722
SMGC_190.c00024_NODE_32...region001	2936	3723
SMGC_190.c00134_NODE_65...region001	2936	3724
SMGC_192.c00361_NODE_66...region001	2936	3725
SMGC_192.c00425_NODE_78...region001	2936	3726
SMGC_192.c00441_NODE_82...region001	2936	3727
SMGC_192.c00675_NODE_12...region001	2936	3729
SMGC_192.c00770_NODE_13...region001	2936	3730
SMGC_192.c00821_NODE_15...region001	2936	3731
SMGC_192.c01117_NODE_21...region001	2936	3732
SMGC_193.c00162_NODE_58...region001	2936	3733
SMGC_193.c00293_NODE_92...region001	2936	3735
SMGC_193.c00486_NODE_14...region001	2936	3736
SMGC_193.c00673_NODE_18...region001	2936	3737
SMGC_193.c00720_NODE_19...region001	2936	3738
SMGC_193.c00890_NODE_23...region001	2936	3739
SMGC_193.c00966_NODE_25...region001	2936	3740
SMGC_194.c00001_NODE_83...region001	2936	3741
SMGC_194.c00170_NODE_46...region001	2936	3744
SMGC_194.c00499_NODE_17...region001	2936	3746
SMGC_194.c00523_NODE_18...region001	2936	3747
SMGC_555.c00008_NODE_58...region001	2936	3747
LK1054_1.region001	2936	3748
SMGC_195.c00003_NODE_15...region001	2936	3748
SMGC_195.c00004_NODE_23...region001	2936	3749
LK1054_3.region001	2936	3751
SMGC_195.c00032_NODE_78...region001	2936	3751
SMGC_60.c00001_NODE_51...region001	2936	3751
SMGC_195.c00035_NODE_81...region001	2936	3752
SMGC_195.c00037_NODE_84...region001	2936	3753
LK1054_4.region001	2936	3755
SMGC_195.c00055_NODE_11...region001	2936	3755
SMGC_60.c00119_NODE_74...region001	2936	3755
SMGC_195.c00063_NODE_12...region001	2936	3756
SMGC_195.c00128_NODE_20...region001	2936	3758
SMGC_195.c00217_NODE_31...region001	2936	3759
SMGC_195.c00254_NODE_35...region001	2936	3760
SMGC_195.c00258_NODE_36...region001	2936	3761
SMGC_195.c00376_NODE_52...region001	2936	3762
SMGC_195.c00385_NODE_53...region001	2936	3763
SMGC_195.c00437_NODE_69...region001	2936	3764
SMGC_195.c00441_NODE_71...region001	2936	3765
SMGC_197.c00020_NODE_34...region001	2936	3767
LK1348_11.region001	2936	3768
SMGC_197.c00049_NODE_22...region001	2936	3768
SMGC_2.c00001_NODE_38...region001	2936	3770
SMGC_2.c00014_NODE_39...region001	2936	3771
LK1255_1.region001	2936	3772
SMGC_20.c00001_NODE_1_...region001	2936	3772
SMGC_20.c00006_NODE_19...region002	2936	3775
SMGC_201.c00054_NODE_66...region001	2936	3780
SMGC_204.c00002_NODE_3_...region001	2936	3782
SMGC_204.c00060_NODE_23...region001	2936	3783
SMGC_205.c00010_NODE_39...region001	2936	3784
SMGC_206.c00019_NODE_71...region001	2936	3785
SMGC_206.c00025_NODE_90...region001	2936	3786
SMGC_207.c00011_NODE_12...region001	2936	3787
LK1118_23.region001	2936	3788
SMGC_207.c00093_NODE_15...region001	2936	3788
SMGC_207.c00177_NODE_38...region001	2936	3789
SMGC_208.c00524_NODE_56...region001	2936	3792
SMGC_358.c00135_NODE_93...region001	2936	3792
SMGC_208.c00570_NODE_61...region001	2936	3793
SMGC_209.c00023_NODE_87...region001	2936	3794
SMGC_209.c00034_NODE_11...region001	2936	3795
SMGC_209.c00103_NODE_36...region001	2936	3796
SMGC_21.c00133_NODE_14...region001	2936	3800
SMGC_21.c00175_NODE_29...region001	2936	3801
SMGC_210.c00035_NODE_53...region001	2936	3802
SMGC_210.c00156_NODE_22...region001	2936	3803
SMGC_211.c00002_NODE_19...region001	2936	3805
SMGC_211.c00004_NODE_45...region001	2936	3806
SMGC_280.c00081_NODE_68...region001	2936	3806
SMGC_34.c00008_NODE_24...region001	2936	3806
SMGC_211.c00021_NODE_12...region001	2936	3807
SMGC_213.c00001_NODE_4_...region001	2936	3811
SMGC_213.c00040_NODE_11...region001	2936	3814
SMGC_345.c00009_NODE_9_...region001	2936	3814
SMGC_36.c00018_NODE_11...region001	2936	3814
SMGC_216.c00152_NODE_33...region001	2936	3816
SMGC_216.c00176_NODE_41...region001	2936	3817
SMGC_216.c00207_NODE_51...region001	2936	3818
SMGC_216.c00226_NODE_57...region001	2936	3819
SMGC_216.c00327_NODE_11...region001	2936	3821
SMGC_216.c00350_NODE_15...region001	2936	3823
SMGC_217.c00001_NODE_1_...region001	2936	3824
SMGC_217.c00001_NODE_1_...region002	2936	3825
SMGC_217.c00002_NODE_2_...region001	2936	3826
SMGC_217.c00004_NODE_4_...region001	2936	3827
SMGC_217.c00006_NODE_6_...region001	2936	3828
SMGC_217.c00007_NODE_7_...region001	2936	3829
SMGC_217.c00009_NODE_9_...region001	2936	3830
SMGC_217.c00010_NODE_10...region001	2936	3831
SMGC_217.c00014_NODE_14...region001	2936	3832
SMGC_217.c00014_NODE_14...region002	2936	3833
SMGC_217.c00020_NODE_23...region001	2936	3835
SMGC_217.c00022_NODE_26...region001	2936	3836
SMGC_217.c00025_NODE_33...region001	2936	3837
SMGC_217.c00030_NODE_55...region001	2936	3838
SMGC_217.c00034_NODE_75...region001	2936	3839
SMGC_217.c00059_NODE_33...region001	2936	3840
SMGC_217.c00065_NODE_66...region001	2936	3841
SMGC_217.c00067_NODE_72...region001	2936	3842
SMGC_219.c00003_NODE_15...region001	2936	3844
SMGC_22.c00285_NODE_10...region001	2936	3845
SMGC_220.c00028_NODE_66...region001	2936	3846
SMGC_222.c00003_NODE_3_...region001	2936	3851
SMGC_222.c00013_NODE_13...region001	2936	3852
SMGC_223.c00006_NODE_6_...region001	2936	3855
LK1118_17.region001	2936	3856
LK1311_18.region001	2936	3856
SMGC_223.c00007_NODE_7_...region001	2936	3856
SMGC_268.c00021_NODE_21...region001	2936	3856
SMGC_99.c00011_NODE_11...region001	2936	3856
SMGC_223.c00012_NODE_12...region001	2936	3857
LK1311_4.region001	2936	3858
SMGC_223.c00022_NODE_22...region001	2936	3858
SMGC_224.c00001_NODE_1_...region001	2936	3859
SMGC_224.c00006_NODE_6_...region001	2936	3860
SMGC_224.c00008_NODE_8_...region001	2936	3861
SMGC_225.c00001_NODE_1_...region001	2936	3862
SMGC_225.c00001_NODE_1_...region002	2936	3863
SMGC_225.c00002_NODE_2_...region001	2936	3864
SMGC_225.c00002_NODE_2_...region002	2936	3865
SMGC_225.c00002_NODE_2_...region003	2936	3866
SMGC_225.c00002_NODE_2_...region004	2936	3867
SMGC_225.c00004_NODE_4_...region001	2936	3868
SMGC_225.c00004_NODE_4_...region002	2936	3869
SMGC_225.c00005_NODE_5_...region001	2936	3870
SMGC_225.c00005_NODE_5_...region002	2936	3871
SMGC_225.c00005_NODE_5_...region003	2936	3872
SMGC_225.c00006_NODE_6_...region001	2936	3873
SMGC_225.c00006_NODE_6_...region002	2936	3874
SMGC_225.c00007_NODE_7_...region001	2936	3875
SMGC_225.c00008_NODE_8_...region001	2936	3876
SMGC_225.c00015_NODE_15...region001	2936	3877
SMGC_225.c00017_NODE_17...region001	2936	3878
SMGC_225.c00018_NODE_18...region001	2936	3879
SMGC_226.c00002_NODE_2_...region001	2936	3880
LK953_2.region001	2936	3881
SMGC_226.c00002_NODE_2_...region002	2936	3881
SMGC_144.c00089_NODE_90...region001	2936	3882
SMGC_227.c00001_NODE_1_...region001	2936	3882
SMGC_230.c00010_NODE_10...region001	2936	3882
SMGC_521.c00109_NODE_24...region001	2936	3882
SMGC_65.c00334_NODE_11...region001	2936	3882
SMGC_227.c00002_NODE_2_...region001	2936	3885
SMGC_227.c00003_NODE_3_...region001	2936	3886
SMGC_230.c00002_NODE_2_...region001	2936	3886
SMGC_521.c00093_NODE_22...region001	2936	3886
SMGC_65.c00001_NODE_50...region001	2936	3886
BGC0000642	2936	3887
SMGC_227.c00004_NODE_4_...region001	2936	3887
SMGC_230.c00028_NODE_28...region001	2936	3887
SMGC_521.c00009_NODE_60...region001	2936	3887
SMGC_228.c00001_NODE_1_...region001	2936	3888
SMGC_228.c00001_NODE_1_...region002	2936	3889
SMGC_228.c00003_NODE_3_...region001	2936	3890
SMGC_228.c00003_NODE_3_...region002	2936	3891
SMGC_231.c00008_NODE_8_...region001	2936	3891
SMGC_228.c00004_NODE_4_...region001	2936	3892
SMGC_228.c00006_NODE_6_...region001	2936	3894
SMGC_229.c00001_NODE_1_...region001	2936	3895
SMGC_229.c00001_NODE_1_...region002	2936	3896
SMGC_229.c00001_NODE_1_...region003	2936	3897
SMGC_229.c00002_NODE_2_...region001	2936	3898
SMGC_229.c00002_NODE_2_...region002	2936	3899
SMGC_229.c00011_NODE_11...region001	2936	3900
LK434_1.region001	2936	3902
LK444_3.region001	2936	3902
SMGC_23.c00006_NODE_15...region001	2936	3902
SMGC_338.c00005_NODE_15...region001	2936	3902
SMGC_23.c00012_NODE_25...region001	2936	3903
SMGC_230.c00001_NODE_1_...region002	2936	3906
LK591_4.region001	2936	3909
SMGC_230.c00017_NODE_17...region001	2936	3909
SMGC_521.c00004_NODE_39...region001	2936	3909
SMGC_231.c00002_NODE_2_...region001	2936	3911
SMGC_231.c00002_NODE_2_...region002	2936	3912
SMGC_231.c00002_NODE_2_...region003	2936	3913
SMGC_231.c00002_NODE_2_...region004	2936	3914
SMGC_231.c00003_NODE_3_...region001	2936	3915
SMGC_228.c00005_NODE_5_...region001	2936	3916
SMGC_231.c00006_NODE_6_...region001	2936	3916
SMGC_231.c00010_NODE_10...region001	2936	3918
SMGC_232.c00004_NODE_4_...region001	2936	3919
SMGC_232.c00005_NODE_5_...region001	2936	3920
SMGC_232.c00005_NODE_5_...region002	2936	3921
SMGC_232.c00005_NODE_5_...region003	2936	3922
SMGC_232.c00007_NODE_7_...region001	2936	3923
SMGC_232.c00010_NODE_10...region001	2936	3924
SMGC_232.c00016_NODE_16...region001	2936	3925
SMGC_232.c00017_NODE_17...region001	2936	3926
SMGC_232.c00018_NODE_18...region001	2936	3927
SMGC_232.c00018_NODE_18...region002	2936	3928
SMGC_232.c00023_NODE_23...region001	2936	3929
SMGC_232.c00037_NODE_37...region001	2936	3930
SMGC_232.c00041_NODE_41...region001	2936	3931
SMGC_232.c00058_NODE_58...region001	2936	3932
SMGC_233.c00001_NODE_1_...region001	2936	3933
SMGC_233.c00004_NODE_4_...region001	2936	3934
SMGC_233.c00020_NODE_20...region001	2936	3935
SMGC_234.c00017_NODE_17...region001	2936	3935
SMGC_255.c00064_NODE_93...region001	2936	3935
SMGC_233.c00021_NODE_21...region001	2936	3936
SMGC_233.c00028_NODE_28...region001	2936	3937
SMGC_233.c00029_NODE_29...region001	2936	3938
SMGC_233.c00042_NODE_42...region001	2936	3939
SMGC_233.c00050_NODE_50...region001	2936	3940
SMGC_233.c00063_NODE_63...region001	2936	3941
SMGC_234.c00005_NODE_5_...region001	2936	3942
SMGC_234.c00006_NODE_6_...region001	2936	3943
SMGC_234.c00006_NODE_6_...region002	2936	3944
SMGC_234.c00010_NODE_10...region001	2936	3945
SMGC_234.c00030_NODE_30...region001	2936	3947
LK524_9.region001	2936	3948
LK729_4.region001	2936	3948
SMGC_235.c00001_NODE_1_...region001	2936	3948
SMGC_354.c00001_NODE_1_...region001	2936	3948
SMGC_236.c00004_NODE_4_...region001	2936	3953
LK1255_5.region001	2936	3954
LK413_10.region001	2936	3954
LK417_6.region001	2936	3954
LK428_8.region001	2936	3954
SMGC_235.c00006_NODE_6_...region001	2936	3954
SMGC_236.c00008_NODE_8_...region001	2936	3954
SMGC_243.c00021_NODE_21...region001	2936	3954
SMGC_357.c00005_NODE_5_...region001	2936	3954
SMGC_434.c00013_NODE_87...region001	2936	3954
SMGC_466.c00054_NODE_20...region001	2936	3954
SMGC_236.c00013_NODE_13...region001	2936	3956
LK1255_2.region002	2936	3957
LK524_2.region001	2936	3957
SMGC_236.c00016_NODE_16...region001	2936	3957
LK1015_1.region001	2936	3959
LK489_1.region001	2936	3959
SMGC_237.c00001_NODE_1_...region001	2936	3959
SMGC_612.c00032_NODE_64...region001	2936	3959
BGC0000944	2936	3961
LK1015_2.region001	2936	3961
LK413_2.region001	2936	3961
LK489_13.region001	2936	3961
SMGC_171.c00036_NODE_10...region001	2936	3961
SMGC_235.c00011_NODE_11...region001	2936	3961
SMGC_236.c00011_NODE_11...region001	2936	3961
SMGC_237.c00007_NODE_7_...region001	2936	3961
SMGC_242.c00002_NODE_2_...region001	2936	3961
SMGC_357.c00002_NODE_2_...region001	2936	3961
SMGC_532.c00033_NODE_25...region001	2936	3961
SMGC_612.c00022_NODE_55...region001	2936	3961
SMGC_618.c00022_NODE_49...region001	2936	3961
LK1015_4.region001	2936	3962
LK489_9.region001	2936	3962
SMGC_11.c00010_NODE_67...region001	2936	3962
SMGC_171.c00006_NODE_16...region001	2936	3962
SMGC_237.c00023_NODE_23...region001	2936	3962
SMGC_244.c00003_NODE_3_...region001	2936	3962
SMGC_612.c00160_NODE_53...region001	2936	3962
