"acc","assay_type","bioproject","biosample_link","cANI","collection_date_sam","containment","geo_loc_name_country_calc","lat_lon","organism"
"SRR12173669","WGS","PRJNA642893","https://www.ncbi.nlm.nih.gov/biosample/SAMN15405847","0.99","NP","0.75","USA","[39.296194,-76.592035]","human skin metagenome"
"SRR5678814","WGS","PRJNA390250","https://www.ncbi.nlm.nih.gov/biosample/SAMN07224808","0.91","2015-11-03","0.13","USA","[43,-92.5]","soil metagenome"
"SRR7093796","WGS","PRJNA441476","https://www.ncbi.nlm.nih.gov/biosample/SAMN08777896","0.91","2017-05-24","0.14","USA","[42.481016,-72.178343]","soil metagenome"
"SRR14454017","WGS","PRJNA725617","https://www.ncbi.nlm.nih.gov/biosample/SAMN18896314","0.9","2019-07-09","0.1","China","[40,116.39]","leaf metagenome"
"SRR1631063","WGS","PRJNA46333","https://www.ncbi.nlm.nih.gov/biosample/SAMN03025571","0.94","2013-01-16","0.3","USA","[38.984652,-77.094709]","human skin metagenome"
"SRR6436070","WGS","PRJNA406094","https://www.ncbi.nlm.nih.gov/biosample/SAMN07632198","0.91","2013-10-30","0.13","USA","[41.3778,-82.5108]","wetland metagenome"
"SRR13725860","WGS","PRJNA699281","https://www.ncbi.nlm.nih.gov/biosample/SAMN17618280","0.91","NP","0.13","USA","[41.73,-72.79]","metagenome"
"SRR8552911","WGS","PRJNA518567","https://www.ncbi.nlm.nih.gov/biosample/SAMN10864253","0.91","2017-05-09","0.14","USA","[38.9206,-106.9489]","soil metagenome"
"SRR11236182","WGS","PRJNA608678","https://www.ncbi.nlm.nih.gov/biosample/SAMN14270966","0.97","2012-07-01","0.48","Bangladesh","[""missing""]","human gut metagenome"
"SRR1926130","WGS","PRJNA278090","https://www.ncbi.nlm.nih.gov/biosample/SAMN03407304","0.93","2012-02-01","0.22","Australia","[-19.733,147.178]","root metagenome"
"SRR1632375","WGS","PRJNA46333","https://www.ncbi.nlm.nih.gov/biosample/SAMN03025639","0.98","2013-03-14","0.66","USA","[38.984652,-77.094709]","human skin metagenome"
"SRR14373499","WGS","PRJNA689669","https://www.ncbi.nlm.nih.gov/biosample/SAMN18779874","0.9","2019-06-16","0.1","China","[23.4,102.25]","metagenome"
"ERR1700712","WGS","PRJEB8420","https://www.ncbi.nlm.nih.gov/biosample/SAMEA4521362","0.91","2011-09-16","0.14","USA","NP","soil metagenome"
"ERR636002","WGS","PRJEB7364","https://www.ncbi.nlm.nih.gov/biosample/SAMEA2784244","0.9","NP","0.12","NP","NP","root"
"SRR12876863","OTHER","PRJNA670518","https://www.ncbi.nlm.nih.gov/biosample/SAMN16512557","0.91","NP","0.14","China","[""missing""]","rhizosphere metagenome"
"SRR7151732","WGS","PRJNA386568","https://www.ncbi.nlm.nih.gov/biosample/SAMN07125062","0.9","2012-07-20","0.12","Sweden","[68.3534,19.0468]","peat metagenome"
"SRR1926200","WGS","PRJNA278090","https://www.ncbi.nlm.nih.gov/biosample/SAMN03407332","0.9","2012-02-01","0.12","Australia","[-19.733,147.178]","root metagenome"
"SRR16596688","WGS","PRJNA775002","https://www.ncbi.nlm.nih.gov/biosample/SAMN20206088","0.91","2019-10-26","0.15","China","[30.23,119.71]","soil metagenome"
"SRR11734604","WGS","PRJNA629394","https://www.ncbi.nlm.nih.gov/biosample/SAMN14775408","0.9","2017-11-01","0.12","China","[21.6,108.99]","sediment metagenome"
"SRR13608713","WGS","PRJNA693684","https://www.ncbi.nlm.nih.gov/biosample/SAMN17394067","0.91","2019-04-27","0.14","United Kingdom","[""not applicable""]","metagenome"
"SRR12216031","WGS","PRJNA646196","https://www.ncbi.nlm.nih.gov/biosample/SAMN15526085","0.92","2018-06-01","0.16","China","[""not collected""]","soil metagenome"
"SRR1631046","WGS","PRJNA46333","https://www.ncbi.nlm.nih.gov/biosample/SAMN03025570","0.93","2013-01-16","0.22","USA","[38.984652,-77.094709]","human skin metagenome"
"SRR13434397","WGS","PRJNA579838","https://www.ncbi.nlm.nih.gov/biosample/SAMN13134311","0.9","NP","0.11","USA","[38.923239,-106.950876]","freshwater metagenome"
"SRR11742949","WGS","PRJNA620782","https://www.ncbi.nlm.nih.gov/biosample/SAMN14510912","0.91","2016-12-06","0.15","USA","[41.1681,-96.4109]","soil metagenome"
"SRR14366777","WGS","PRJNA699054","https://www.ncbi.nlm.nih.gov/biosample/SAMN18882807","0.92","2018-08-01","0.17","New Zealand","[""not applicable""]","groundwater metagenome"
"SRR12640491","WGS","PRJNA633424","https://www.ncbi.nlm.nih.gov/biosample/SAMN16132132","0.93","2017-10-01","0.22","USA","[34.05,-114.3]","metagenome"
"SRR12825369","WGS","PRJNA668816","https://www.ncbi.nlm.nih.gov/biosample/SAMN16424712","0.91","2018-11-12","0.13","New Zealand","[-36.547833,174.674333]","sediment metagenome"
"ERR4172301","OTHER","PRJEB38431","https://www.ncbi.nlm.nih.gov/biosample/SAMEA6852354","0.9","2018-09-03","0.12","China","NP","environmental samples"
"SRR6266436","WGS","PRJNA405442","https://www.ncbi.nlm.nih.gov/biosample/SAMN07632184","0.91","2016-06-14","0.12","USA","[39.7291,-123.6419]","soil metagenome"
"SRR12917089","WGS","PRJNA653691","https://www.ncbi.nlm.nih.gov/biosample/SAMN15740533","0.9","2017-10-13","0.11","USA","[41.9002,-89.3556]","soil metagenome"
"SRR8663612","WGS","PRJNA525405","https://www.ncbi.nlm.nih.gov/biosample/SAMN11050305","0.9","2014-06-09","0.11","USA","[37.2284,-80.4234]","air metagenome"
"SRR9032715","WGS","PRJNA539721","https://www.ncbi.nlm.nih.gov/biosample/SAMN11532519","0.93","2018-03-25","0.21","USA","[39.6475,-79.9369]","soil metagenome"
"SRR10360623","WGS","PRJNA577476","https://www.ncbi.nlm.nih.gov/biosample/SAMN13153367","0.9","2016-06-15","0.11","USA","[39.5673,-123.4758]","soil metagenome"
"SRR5205807","WGS","PRJNA365693","https://www.ncbi.nlm.nih.gov/biosample/SAMN06266477","0.9","2014-09-19","0.11","USA","[39.7392,-123.6308]","soil metagenome"
"SRR1632367","WGS","PRJNA46333","https://www.ncbi.nlm.nih.gov/biosample/SAMN03025639","0.98","2013-03-14","0.66","USA","[38.984652,-77.094709]","human skin metagenome"
"ERR636001","WGS","PRJEB7364","https://www.ncbi.nlm.nih.gov/biosample/SAMEA2784244","0.9","NP","0.12","NP","NP","root"
"SRR350967","OTHER","NP","https://www.ncbi.nlm.nih.gov/biosample/SAMN00737776","0.9","NP","0.11","NP","NP","soil metagenome"
"SRR11109005","WGS","PRJNA607406","https://www.ncbi.nlm.nih.gov/biosample/SAMN14132723","0.9","2018-08-01","0.12","China","[32.15,118.95]","rhizosphere metagenome"
"SRR7186541","WGS","PRJNA450295","https://www.ncbi.nlm.nih.gov/biosample/SAMN08934540","0.93","2013-09-01","0.21","China","[34.16,108.4]","root metagenome"
"SRR9948792","WGS","PRJNA559079","https://www.ncbi.nlm.nih.gov/biosample/SAMN12530647","0.91","2017-10-01","0.15","China","[22.045,100.1296]","soil metagenome"
"ERR1742263","WGS","PRJEB8420","https://www.ncbi.nlm.nih.gov/biosample/SAMEA4559822","0.9","2007-07-15","0.1","Canada","NP","soil metagenome"
"SRR9648404","WGS","PRJNA539598","https://www.ncbi.nlm.nih.gov/biosample/SAMN11532359","0.91","2017-08-14","0.15","USA","[39.0844,-86.4705]","soil metagenome"
"SRR17635778","WGS","PRJNA797778","https://www.ncbi.nlm.nih.gov/biosample/SAMN25037475","0.9","NP","0.11","USA","[39.2904,-76.6122]","human vaginal metagenome"
"SRR8936470","WGS","PRJNA528368","https://www.ncbi.nlm.nih.gov/biosample/SAMN11415806","0.9","2018-09-01","0.12","China","[23.14,113.34]","soil metagenome"
"SRR13786998","WGS","PRJNA504043","https://www.ncbi.nlm.nih.gov/biosample/SAMN18061110","0.9","2017-06-07","0.1","USA","[47.16,-94.23]","metagenome"
"SRR9952756","WGS","PRJNA419965","https://www.ncbi.nlm.nih.gov/biosample/SAMN12500084","0.91","NP","0.14","USA","[38.973,-123.1164]","soil metagenome"
"SRR15377955","WGS","PRJNA714922","https://www.ncbi.nlm.nih.gov/biosample/SAMN18647621","0.91","2018-08-01","0.14","USA","[44.346883,-85.484083]","soil metagenome"
"SRR17222368","WGA","PRJNA738866","https://www.ncbi.nlm.nih.gov/biosample/SAMN23847319","0.93","2017-10-01","0.2","United Kingdom","[51.4729,-0.9037]","soil metagenome"
"SRR1647194","WGA","PRJNA266117","https://www.ncbi.nlm.nih.gov/biosample/SAMN03159827","0.91","2014-02-25","0.13","uncalculated","[""NA""]","human skin metagenome"
"SRR11687776","WGS","PRJNA552582","https://www.ncbi.nlm.nih.gov/biosample/SAMN14819720","0.94","2018-07-02","0.25","Greenland","[81.567,-16.358]","glacier metagenome"
"SRR14092383","OTHER","PRJNA718193","https://www.ncbi.nlm.nih.gov/biosample/SAMN18524883","0.9","2018-03-01","0.1","uncalculated","[""missing""]","sludge metagenome"
"SRR4289283","OTHER","PRJNA343355","https://www.ncbi.nlm.nih.gov/biosample/SAMN05786374","0.9","2015-09-30","0.12","China","[36.05,108.31]","soil metagenome"
"SRR5581434","WGS","PRJNA375642","https://www.ncbi.nlm.nih.gov/biosample/SAMN06343944","0.92","2014-07-02","0.18","USA","[41.5935,-78.5142]","freshwater metagenome"
"SRR7186555","WGS","PRJNA450295","https://www.ncbi.nlm.nih.gov/biosample/SAMN08934514","0.9","2013-09-01","0.12","China","[34.16,108.4]","root metagenome"
"SRR10002826","WGS","PRJNA561080","https://www.ncbi.nlm.nih.gov/biosample/SAMN12606683","0.9","2017-06-23","0.1","USA","[40.750373,-73.991057]","air metagenome"
"SRR7688733","WGS","PRJNA471898","https://www.ncbi.nlm.nih.gov/biosample/SAMN09715388","0.94","2016-11-01","0.3","USA","[38.984652,-77.094709]","human skin metagenome"
"SRR10360607","WGS","PRJNA577476","https://www.ncbi.nlm.nih.gov/biosample/SAMN13153382","0.9","2016-06-15","0.1","USA","[39.5673,-123.4758]","soil metagenome"
"SRR12952547","WGS","PRJNA650889","https://www.ncbi.nlm.nih.gov/biosample/SAMN15720812","0.92","2020-01-22","0.17","USA","[26.469,-80.4434]","wetland metagenome"
"SRR14751595","OTHER","PRJNA733009","https://www.ncbi.nlm.nih.gov/biosample/SAMN19349470","0.91","2019-05-28","0.13","Switzerland","[47.49194,8.99028]","soil metagenome"
"SRR12805750","WGS","PRJNA592367","https://www.ncbi.nlm.nih.gov/biosample/SAMN16409516","0.9","2019-04-01","0.1","Namibia","[-23.11,15.16]","metagenome"
"SRR14320328","WGS","PRJNA723704","https://www.ncbi.nlm.nih.gov/biosample/SAMN18825588","0.9","2019-09-29","0.11","China","[37.3,118.62]","soil metagenome"
"SRR1632357","WGS","PRJNA46333","https://www.ncbi.nlm.nih.gov/biosample/SAMN03025637","0.91","2013-03-14","0.14","USA","[38.984652,-77.094709]","human skin metagenome"
"SRR13336326","WGS","PRJNA688820","https://www.ncbi.nlm.nih.gov/biosample/SAMN17189702","0.91","2019-04-22","0.13","China","[34.3,108.08]","soil metagenome"
"SRR403246","OTHER","NP","https://www.ncbi.nlm.nih.gov/biosample/SAMN00779799","0.9","NP","0.11","NP","NP","marine metagenome"
"SRR6757609","WGS","PRJNA435265","https://www.ncbi.nlm.nih.gov/biosample/SAMN08579058","0.93","2015-09-17","0.22","USA","[40.28,-76.65]","skin metagenome"
"ERR6688968","WGS","PRJEB47459","https://www.ncbi.nlm.nih.gov/biosample/SAMEA9926225","0.93","NP","0.24","uncalculated","NP","human metagenome"
"SRR7151600","WGS","PRJNA386568","https://www.ncbi.nlm.nih.gov/biosample/SAMN07124948","0.9","2011-08-16","0.11","Sweden","[68.3533,19.0468]","peat metagenome"
"SRR4026209","WGS","PRJNA337737","https://www.ncbi.nlm.nih.gov/biosample/SAMN05518082","0.9","2009-06-24","0.1","USA","[43.303333,-89.3325]","soil metagenome"
"SRR10968151","WGS","PRJNA567120","https://www.ncbi.nlm.nih.gov/biosample/SAMN12793952","0.9","2016-07-13","0.1","USA","[64.9141,-147.8348]","peat metagenome"
"SRR17938972","WGS","PRJNA804379","https://www.ncbi.nlm.nih.gov/biosample/SAMN25740209","0.9","2021-10-23","0.12","Russia","[55,83.49]","soil metagenome"
"SRR10360616","WGS","PRJNA577476","https://www.ncbi.nlm.nih.gov/biosample/SAMN13153374","0.91","2016-06-15","0.13","USA","[39.5673,-123.4758]","soil metagenome"
"SRR6429789","WGS","PRJNA423296","https://www.ncbi.nlm.nih.gov/biosample/SAMN08275701","0.9","2013-10-17","0.11","Uganda","[0.307199,32.6329]","wastewater metagenome"
"SRR13614397","WGS","PRJNA697905","https://www.ncbi.nlm.nih.gov/biosample/SAMN17677529","0.91","2019-08-01","0.12","China","[37.3,116.65]","soil metagenome"
"SRR3189392","WGS","PRJNA46333","https://www.ncbi.nlm.nih.gov/biosample/SAMN04360119","0.93","2014-05-16","0.22","USA","[38.984652,-77.094709]","human skin metagenome"
"ERR3594029","WGS","PRJEB34871","https://www.ncbi.nlm.nih.gov/biosample/SAMEA6085995","0.96","NP","0.46","United Kingdom","NP","gut metagenome"
"SRR7186493","WGS","PRJNA450295","https://www.ncbi.nlm.nih.gov/biosample/SAMN08934515","0.9","2013-09-01","0.11","China","[34.16,108.4]","root metagenome"
"SRR14373491","WGS","PRJNA689669","https://www.ncbi.nlm.nih.gov/biosample/SAMN18779881","0.9","2019-04-20","0.12","China","[23.43,102.26]","metagenome"
"SRR14092393","OTHER","PRJNA718193","https://www.ncbi.nlm.nih.gov/biosample/SAMN18524874","0.9","2017-03-01","0.12","uncalculated","[""missing""]","sludge metagenome"
"SRR12876862","OTHER","PRJNA670518","https://www.ncbi.nlm.nih.gov/biosample/SAMN16512558","0.91","NP","0.13","China","[""missing""]","rhizosphere metagenome"
"SRR14699966","WGA","PRJNA680430","https://www.ncbi.nlm.nih.gov/biosample/SAMN16453553","0.9","2016-05-01","0.1","uncalculated","[9.9,138.51]","seawater metagenome"
"SRR1632356","WGS","PRJNA46333","https://www.ncbi.nlm.nih.gov/biosample/SAMN03025637","0.91","2013-03-14","0.14","USA","[38.984652,-77.094709]","human skin metagenome"
"SRR1631275","WGS","PRJNA46333","https://www.ncbi.nlm.nih.gov/biosample/SAMN03025581","0.96","2013-01-16","0.42","USA","[38.984652,-77.094709]","human skin metagenome"
"ERR3230151","WGS","PRJEB31563","https://www.ncbi.nlm.nih.gov/biosample/SAMEA5425556","0.9","2016-03-27","0.12","Saudi Arabia","NP","air metagenome"
"SRR11614243","WGS","PRJNA620822","https://www.ncbi.nlm.nih.gov/biosample/SAMN14510872","0.93","2017-07-17","0.22","USA","[26.6541,-80.6298]","soil metagenome"
"SRR8863101","WGS","PRJNA518303","https://www.ncbi.nlm.nih.gov/biosample/SAMN10863957","0.92","2017-08-16","0.16","USA","[45.6996,-121.669]","soil metagenome"
"SRR13958305","WGS","PRJNA695572","https://www.ncbi.nlm.nih.gov/biosample/SAMN18253906","0.9","2018-06-15","0.11","China","[39.9042,116.4074]","sediment metagenome"
"SRR988096","WGS","PRJNA219368","https://www.ncbi.nlm.nih.gov/biosample/SAMN02354096","0.9","2010-10-01","0.11","USA","[34.975667,-97.519]","soil metagenome"
"SRR11678565","WGS","PRJNA621560","https://www.ncbi.nlm.nih.gov/biosample/SAMN14515329","0.92","2017-06-07","0.16","USA","[38.7384,-120.4045]","soil metagenome"
"SRR8863357","WGS","PRJNA518589","https://www.ncbi.nlm.nih.gov/biosample/SAMN10864067","0.91","2017-08-16","0.13","USA","[46.6992,-120.899]","root metagenome"
"SRR9952633","WGS","PRJNA556841","https://www.ncbi.nlm.nih.gov/biosample/SAMN12368157","0.91","2017-05-22","0.14","Canada","[81.8415,-70.85175]","freshwater sediment metagenome"
"SRR12282714","WGS","PRJNA647185","https://www.ncbi.nlm.nih.gov/biosample/SAMN15578160","0.91","2018-09-01","0.15","China","[""not collected""]","soil metagenome"
"SRR14373538","WGS","PRJNA689669","https://www.ncbi.nlm.nih.gov/biosample/SAMN18780070","0.91","2019-06-16","0.12","China","[23.3,102.75]","metagenome"
"ERR6997456","WGS","PRJEB32762","https://www.ncbi.nlm.nih.gov/biosample/SAMEA10314862","0.93","NP","0.2","United Kingdom","NP","human gut metagenome"
"SRR17539826","WGS","PRJNA604820","https://www.ncbi.nlm.nih.gov/biosample/SAMN21207472","0.9","2014-05-14","0.11","USA","[38.984652,-77.094709]","human skin metagenome"
"SRR1153387","WGS","PRJNA236429","https://www.ncbi.nlm.nih.gov/biosample/SAMN02614525","0.92","2011-12-01","0.17","USA","[40.075,-88.242]","soil metagenome"
"SRR1624827","WGS","PRJNA46333","https://www.ncbi.nlm.nih.gov/biosample/SAMN03025552","0.9","2012-04-11","0.11","USA","[38.984652,-77.094709]","human skin metagenome"
"SRR14689484","WGS","PRJNA781406","https://www.ncbi.nlm.nih.gov/biosample/SAMN19433731","0.91","2020-07-07","0.13","Switzerland","[46.23,9.5]","metagenome"
"SRR9994093","WGS","PRJNA560333","https://www.ncbi.nlm.nih.gov/biosample/SAMN12597518","0.91","2017-10-01","0.14","China","[28.2097,112.6975]","rhizoplane metagenome"
"SRR7042392","WGS","PRJNA449266","https://www.ncbi.nlm.nih.gov/biosample/SAMN08902857","0.9","2014-09-27","0.11","USA","[39.74,-123.63]","soil metagenome"
"SRR404119","OTHER","NP","https://www.ncbi.nlm.nih.gov/biosample/SAMN00780327","0.93","NP","0.2","NP","NP","soil metagenome"
"SRR16123972","WGS","PRJNA767554","https://www.ncbi.nlm.nih.gov/biosample/SAMN21907806","0.92","2018-10-01","0.16","USA","[38.540611,-121.870682]","soil metagenome"
"SRR13790061","WGS","PRJNA699281","https://www.ncbi.nlm.nih.gov/biosample/SAMN17617239","0.9","NP","0.12","USA","[41.73,-72.79]","metagenome"
"SRR14699975","WGA","PRJNA680430","https://www.ncbi.nlm.nih.gov/biosample/SAMN16453535","0.92","2014-09-01","0.18","China","[22.497917,114.02945]","marine sediment metagenome"
"SRR5817590","WGS","PRJNA338276","https://www.ncbi.nlm.nih.gov/biosample/SAMN05893009","0.91","2015-08-01","0.14","USA","[41.382783,-82.51465]","wetland metagenome"
"ERR671923","WGS","PRJEB7626","https://www.ncbi.nlm.nih.gov/biosample/SAMEA3113579","0.91","2012-11-13","0.13","Australia","NP","soil metagenome"
"SRR7186606","WGS","PRJNA450295","https://www.ncbi.nlm.nih.gov/biosample/SAMN08934536","0.9","2013-09-01","0.12","China","[34.16,108.4]","root metagenome"
"SRR7151595","WGS","PRJNA386568","https://www.ncbi.nlm.nih.gov/biosample/SAMN07124951","0.9","2011-08-16","0.1","Sweden","[68.3533,19.0466]","peat metagenome"
"SRR5207244","WGS","PRJNA365699","https://www.ncbi.nlm.nih.gov/biosample/SAMN06264648","0.91","2014-09-27","0.13","USA","[39.7392,-123.6308]","soil metagenome"
"SRR8881341","WGS","PRJNA531779","https://www.ncbi.nlm.nih.gov/biosample/SAMN11382429","0.92","2018-11-11","0.17","USA","[26.5065,-80.2537]","wetland metagenome"
"SRR14569941","WGS","PRJNA730325","https://www.ncbi.nlm.nih.gov/biosample/SAMN19228510","0.9","2019-07-18","0.1","uncalculated","[""missing""]","soil metagenome"
"SRR13789392","WGS","PRJNA699281","https://www.ncbi.nlm.nih.gov/biosample/SAMN17617416","0.92","NP","0.19","USA","[41.73,-72.79]","metagenome"
"SRR13312977","WGS","PRJNA682830","https://www.ncbi.nlm.nih.gov/biosample/SAMN17022158","0.9","2019-08-19","0.1","USA","[""missing""]","soil metagenome"
"SRR16016038","OTHER","PRJNA765386","https://www.ncbi.nlm.nih.gov/biosample/SAMN21557316","0.9","2020-07-13","0.1","China","[""31 N 98 E""]","soil metagenome"
"SRR11567539","OTHER","PRJNA626373","https://www.ncbi.nlm.nih.gov/biosample/SAMN14639002","0.9","2018-02-01","0.1","Puerto Rico","[18.260417,-66.030557]","freshwater sediment metagenome"
"SRR3624126","WGS","PRJNA324090","https://www.ncbi.nlm.nih.gov/biosample/SAMN05194629","0.9","2015-08-19","0.11","USA","[28.11,-81.79]","rhizosphere metagenome"
"SRR9021703","WGS","PRJNA539583","https://www.ncbi.nlm.nih.gov/biosample/SAMN11533248","0.93","2016-10-24","0.21","USA","[38.5,-121.7]","rhizosphere metagenome"
"SRR13837106","WGS","PRJNA664514","https://www.ncbi.nlm.nih.gov/biosample/SAMN18114828","0.92","2017-10-01","0.16","USA","[34.05,-114.3]","soil metagenome"
"SRR12825422","WGS","PRJNA668816","https://www.ncbi.nlm.nih.gov/biosample/SAMN16424709","0.92","2018-11-12","0.16","New Zealand","[-36.550667,174.65225]","sediment metagenome"
"SRR14454012","WGS","PRJNA725617","https://www.ncbi.nlm.nih.gov/biosample/SAMN18896318","0.9","2019-07-09","0.11","China","[40,116.39]","leaf metagenome"
"SRR6960539","WGS","PRJNA443724","https://www.ncbi.nlm.nih.gov/biosample/SAMN08778865","0.9","2012-05-04","0.11","Sweden","[68.35,19.05]","permafrost metagenome"
"SRR11615312","WGS","PRJNA620826","https://www.ncbi.nlm.nih.gov/biosample/SAMN14510894","0.93","2017-12-05","0.2","USA","[26.6539,-80.6288]","soil metagenome"
"SRR12917226","WGS","PRJNA653697","https://www.ncbi.nlm.nih.gov/biosample/SAMN15739576","0.91","2017-05-02","0.14","USA","[41.8725,-89.3578]","soil metagenome"
"SRR6307338","WGS","PRJNA419081","https://www.ncbi.nlm.nih.gov/biosample/SAMN08042462","0.9","2014-01-11","0.1","Chile","[-55.10815,-67.62295]","peat metagenome"
"SRR13708135","WGS","PRJNA701786","https://www.ncbi.nlm.nih.gov/biosample/SAMN17911231","0.9","2019-07-01","0.12","China","[36.11,117.08]","soil metagenome"
"SRR7042358","WGS","PRJNA449266","https://www.ncbi.nlm.nih.gov/biosample/SAMN08902866","0.91","2014-09-03","0.15","USA","[39.74,-123.63]","soil metagenome"
"SRR12825400","WGS","PRJNA668816","https://www.ncbi.nlm.nih.gov/biosample/SAMN16424710","0.92","2018-11-12","0.19","New Zealand","[-36.551222,174.662444]","sediment metagenome"
"SRR8489900","WGS","PRJNA517182","https://www.ncbi.nlm.nih.gov/biosample/SAMN10822081","0.91","2009-01-01","0.14","USA","[39.00097,-123.08297]","rhizosphere metagenome"
"SRR7013850","WGS","PRJNA448190","https://www.ncbi.nlm.nih.gov/biosample/SAMN08867827","0.91","2013-07-01","0.12","Canada","[50.28,-107.8]","metagenome"
"SRR14689459","WGS","PRJNA781406","https://www.ncbi.nlm.nih.gov/biosample/SAMN19433698","0.91","2019-02-17","0.14","New Zealand","[-44.36,168.1]","metagenome"
"SRR11674063","WGS","PRJNA621444","https://www.ncbi.nlm.nih.gov/biosample/SAMN14514965","0.91","2018-02-01","0.13","United Kingdom","[57.1866,-2.2146]","soil metagenome"
"SRR13949433","WGS","PRJNA695572","https://www.ncbi.nlm.nih.gov/biosample/SAMN17619811","0.91","2018-06-15","0.13","China","[39.9042,116.4074]","sediment metagenome"
"SRR6201999","WGS","PRJNA366403","https://www.ncbi.nlm.nih.gov/biosample/SAMN06268811","0.91","2012-12-02","0.14","USA","[31.11,-95.15]","soil metagenome"
"SRR8199877","WGS","PRJNA488251","https://www.ncbi.nlm.nih.gov/biosample/SAMN10407552","0.9","NP","0.12","Netherlands","[51.991111,5.661972]","soil metagenome"
"ERR671929","WGS","PRJEB7626","https://www.ncbi.nlm.nih.gov/biosample/SAMEA3113578","0.91","2012-11-13","0.14","Australia","NP","soil metagenome"
"SRR490156","OTHER","NP","https://www.ncbi.nlm.nih.gov/biosample/SAMN00862375","0.93","NP","0.23","NP","NP","rhizosphere metagenome"
"SRR7346274","CLONE","PRJNA476155","https://www.ncbi.nlm.nih.gov/biosample/SAMN09427538","0.9","2016-10-17","0.12","China","[43.47,123.2]","rhizosphere metagenome"
"SRR8553638","WGS","PRJNA518241","https://www.ncbi.nlm.nih.gov/biosample/SAMN10864137","0.91","2017-09-15","0.14","USA","[38.9206,-106.9489]","soil metagenome"
"SRR13590455","WGS","PRJNA698282","https://www.ncbi.nlm.nih.gov/biosample/SAMN17711342","0.9","2019-10-01","0.1","China","[""39 N 116 E""]","soil metagenome"
"SRR12686538","WGS","PRJNA654127","https://www.ncbi.nlm.nih.gov/biosample/SAMN15739653","0.9","2018-12-07","0.1","USA","[33.1447,-81.4044]","sediment metagenome"
"SRR13162654","OTHER","PRJNA681370","https://www.ncbi.nlm.nih.gov/biosample/SAMN16951379","0.9","2019-12-25","0.1","China","[31.17,119.13]","metagenome"
"SRR16016052","OTHER","PRJNA765386","https://www.ncbi.nlm.nih.gov/biosample/SAMN21557295","0.9","2019-07-03","0.11","China","[""39 N 103 E""]","soil metagenome"
"SRR17546357","WGS","PRJNA604820","https://www.ncbi.nlm.nih.gov/biosample/SAMN21207445","0.95","2013-05-14","0.31","USA","[38.984652,-77.094709]","human skin metagenome"
"SRR7350064","CLONE","PRJNA476246","https://www.ncbi.nlm.nih.gov/biosample/SAMN09429001","0.9","2016-10-17","0.11","China","[43.47,123.2]","rhizosphere metagenome"
"SRR404117","OTHER","NP","https://www.ncbi.nlm.nih.gov/biosample/SAMN00780325","0.91","NP","0.15","NP","NP","soil metagenome"
"SRR17815050","WGS","PRJNA799881","https://www.ncbi.nlm.nih.gov/biosample/SAMN25211350","0.9","2018-11-18","0.11","China","[32.03,118.84]","soil metagenome"
"SRR12681507","WGS","PRJNA654767","https://www.ncbi.nlm.nih.gov/biosample/SAMN15738855","0.93","2018-04-29","0.22","USA","[42.0127,-93.7445]","soil metagenome"
"SRR12550797","WGS","PRJNA632564","https://www.ncbi.nlm.nih.gov/biosample/SAMN14912146","0.9","2018-08-01","0.1","China","[18.33,109.45]","soil metagenome"
"SRR12608593","WGS","PRJNA662109","https://www.ncbi.nlm.nih.gov/biosample/SAMN16076883","0.9","2017-08-20","0.12","China","[43.35,116.4]","soil metagenome"
"SRR1924237","WGS","PRJNA278090","https://www.ncbi.nlm.nih.gov/biosample/SAMN03407312","0.91","2012-02-01","0.13","Australia","[-19.733,147.178]","root metagenome"
"SRR13789579","WGS","PRJNA699281","https://www.ncbi.nlm.nih.gov/biosample/SAMN17617188","0.9","NP","0.11","USA","[41.73,-72.79]","metagenome"
"SRR11450588","WGA","PRJNA616041","https://www.ncbi.nlm.nih.gov/biosample/SAMN14480280","0.9","2016-07-01","0.1","China","[""not applicable""]","soil metagenome"
"SRR14092375","OTHER","PRJNA718193","https://www.ncbi.nlm.nih.gov/biosample/SAMN18524891","0.9","2017-06-01","0.11","uncalculated","[""missing""]","sludge metagenome"
"SRR12952109","WGS","PRJNA650885","https://www.ncbi.nlm.nih.gov/biosample/SAMN15720733","0.92","2020-01-22","0.19","USA","[26.3584,-80.2982]","wetland metagenome"
"ERR3697023","WGS","PRJEB35612","https://www.ncbi.nlm.nih.gov/biosample/SAMEA6260169","0.94","2018-06-20","0.25","Cyprus","NP","soil metagenome"
"SRR9048307","WGS","PRJNA542423","https://www.ncbi.nlm.nih.gov/biosample/SAMN11621469","0.9","2018-05-02","0.12","Norway","[59.91546,10.73209]","air metagenome"
"SRR4249915","WGS","PRJNA343121","https://www.ncbi.nlm.nih.gov/biosample/SAMN05767925","0.9","2014-11-14","0.1","Canada","[45.68,-72]","soil metagenome"
"SRR12266068","OTHER","PRJNA647252","https://www.ncbi.nlm.nih.gov/biosample/SAMN15580187","0.91","2019-05-10","0.13","uncalculated","[""missing""]","soil metagenome"
"SRR8205305","OTHER","PRJNA505928","https://www.ncbi.nlm.nih.gov/biosample/SAMN10439586","0.9","NP","0.11","uncalculated","[""missing""]","soil metagenome"
"SRR7186544","WGS","PRJNA450295","https://www.ncbi.nlm.nih.gov/biosample/SAMN08934539","0.93","2013-09-01","0.2","China","[34.16,108.4]","root metagenome"
