sample	bgc	bgc_class	rpkm_norm	coverage	sample_subject	sample_bodysite
LKMB002-2-005_S164	SMGC_538.c00020_NODE_31...region001	RiPP-like	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	SMGC_286.c00029_NODE_52...region001	NRPS	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	SMGC_490.c00021_NODE_32...region001	butyrolactone	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	LK441_6.region001	betalactone	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	SMGC_469.c00008_NODE_30...region001	ectoine	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	LK1176_15.region001	betalactone	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	SMGC_278.c00258_NODE_48...region001	RiPP-like	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	LK1045_40.region001	ectoine	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	LK960_53.region001	arylpolyene	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	LK1055_9.region001	terpene	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	SMGC_323.c00006_NODE_8_...region001	NRPS	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	LK1270_7.region001	NAPAA	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	LK1246_21.region001	siderophore	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	SMGC_338.c00005_NODE_15...region001	T3PKS	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	LK523_3.region001	NRPS	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	LK1147_1.region001	terpene	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	SMGC_45.c00001_NODE_20...region001	ranthipeptide	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	LK948_6.region002	terpene	13.1937777665	1.0	S013	Moist_Na
LKMB002-2-005_S164	LK1137_29.region001	RiPP-like	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	SMGC_332.c01839_NODE_21...region001	siderophore	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	SMGC_271.c00005_NODE_7_...region001	NAPAA	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	SMGC_243.c00044_NODE_44...region001	RiPP-like	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	SMGC_487.c00091_NODE_68...region001	NRPS	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	SMGC_103.c00020_NODE_38...region001	T1PKS	13.5752044334	0.812736318408	S013	Moist_Na
LKMB002-2-005_S164	SMGC_506.c00002_NODE_18...region002	redox-cofactor	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	SMGC_219.c00003_NODE_15...region001	lanthipeptide-class-i	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	LK1015_2.region003	terpene	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	SMGC_184.c00038_NODE_94...region001	RiPP-like	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	LK1255_4.region001	NRPS	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	LK430_33.region001	NAPAA	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	LK941_25.region001	RRE-containing	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	SMGC_436.c00053_NODE_11...region001	ranthipeptide	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	SMGC_271.c00033_NODE_45...region001	terpene	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	SMGC_86.c00019_NODE_19...region001	NRPS	15.8405677668	1.0	S013	Moist_Na
LKMB002-2-005_S164	SMGC_20.c00006_NODE_19...region002	lanthipeptide-class-v	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	SMGC_496.c00325_NODE_32...region001	arylpolyene	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	SMGC_163.c00167_NODE_26...region001	RiPP-like	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	LK952_6.region001	RiPP-like	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	LK930_10.region001	NAPAA	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	LK1382_15.region001	siderophore	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	LK1134_11.region001	siderophore	13.1141820999	1.0	S013	Moist_Na
LKMB002-2-005_S164	SMGC_475.c00064_NODE_19...region001	betalactone	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	LK1334_12.region001	lanthipeptide-class-iii	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	SMGC_55.c00022_NODE_11...region001	RiPP-like	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	SMGC_336.c00006_NODE_43...region001	T3PKS	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	SMGC_616.c00006_NODE_30...region001	NRPS	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	SMGC_356.c00003_NODE_3_...region002	hybrid	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	SMGC_332.c01223_NODE_14...region001	NRPS-like	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	SMGC_170.c00025_NODE_27...region001	betalactone	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	SMGC_170.c00051_NODE_81...region001	siderophore	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	LK444_9.region001	NAPAA	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	LK1289_29.region001	RiPP-like	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	SMGC_210.c00156_NODE_22...region001	siderophore	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	SMGC_184.c00005_NODE_18...region001	thiopeptide	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	SMGC_286.c00013_NODE_29...region001	lanthipeptide-class-i	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	LK948_6.region001	NAPAA	14.2238987224	0.923765668969	S013	Moist_Na
LKMB002-2-005_S164	SMGC_38.c00055_NODE_58...region001	RiPP-like	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	LK1255_2.region002	hybrid	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	SMGC_506.c00011_NODE_75...region001	NRPS-like	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	LK946_11.region001	T1PKS	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	SMGC_103.c00014_NODE_17...region001	NRPS	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	SMGC_213.c00040_NODE_11...region001	NRPS	13.7246752165	1.0	S013	Moist_Na
LKMB002-2-005_S164	LK1091_5.region001	siderophore	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	LK719_26.region001	ectoine	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	SMGC_91.c00002_NODE_2_...region001	NRPS	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	SMGC_190.c00024_NODE_32...region001	RiPP-like	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	SMGC_469.c00275_NODE_58...region001	terpene	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	LK1176_18.region001	NAPAA	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	SMGC_286.c00062_NODE_10...region001	cyclic-lactone-autoinducer	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	LK1134_5.region001	terpene	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	LK1255_1.region001	lanthipeptide-class-i	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	SMGC_286.c00054_NODE_94...region001	lanthipeptide-class-v	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	LK434_2.region002	NRPS	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	LK687_4.region001	terpene	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	SMGC_464.c00087_NODE_40...region001	T3PKS	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	SMGC_87.c00001_NODE_1_...region002	T1PKS	11.7354165993	0.99325798136	S013	Moist_Na
LKMB002-2-005_S164	SMGC_31.c00004_NODE_31...region001	ranthipeptide	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	SMGC_170.c00106_NODE_32...region001	siderophore	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	SMGC_276.c00016_NODE_47...region001	betalactone	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	LK1045_8.region001	terpene	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	SMGC_82.c00002_NODE_2_...region001	NAPAA	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	LK942_3.region001	ectoine	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	SMGC_256.c00120_NODE_23...region001	T1PKS	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	SMGC_305.c00011_NODE_24...region002	terpene	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	LK1116_5.region001	T3PKS	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	LK930_6.region001	terpene	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	LK1055_14.region001	T3PKS	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	LK1306_1.region001	RRE-containing	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	LK1093_1.region001	terpene	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	SMGC_244.c00002_NODE_2_...region001	T3PKS	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	SMGC_170.c00031_NODE_46...region001	RiPP-like	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	SMGC_45.c00101_NODE_12...region001	T3PKS	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	SMGC_53.c00101_NODE_18...region001	RiPP-like	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	SMGC_332.c01355_NODE_15...region001	NRPS-like	NA	NA	S013	Moist_Na
LKMB002-2-005_S164	SMGC_332.c00824_NODE_99...region001	T1PKS	NA	NA	S013	Moist_Na
LKMB002-1-30_S34	LK1289_14.region001	T1PKS	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	LK1021_6.region001	betalactone	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_590.c00035_NODE_48...region001	T3PKS	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_436.c00076_NODE_14...region001	RRE-containing	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_538.c00020_NODE_31...region001	RiPP-like	11.4850996074	0.992424242424	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_286.c00029_NODE_52...region001	NRPS	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_490.c00021_NODE_32...region001	butyrolactone	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	LK441_6.region001	betalactone	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_469.c00008_NODE_30...region001	ectoine	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	LK1176_15.region001	betalactone	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_278.c00258_NODE_48...region001	RiPP-like	8.69754640705	1.0	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	LK1045_40.region001	ectoine	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	LK960_53.region001	arylpolyene	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	LK1055_9.region001	terpene	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_323.c00006_NODE_8_...region001	NRPS	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	LK1270_7.region001	NAPAA	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	LK1246_21.region001	siderophore	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_338.c00005_NODE_15...region001	T3PKS	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	LK523_3.region001	NRPS	10.1041144468	0.803601340034	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	LK1147_1.region001	terpene	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_45.c00001_NODE_20...region001	ranthipeptide	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	LK948_6.region002	terpene	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	LK1137_29.region001	RiPP-like	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_332.c01839_NODE_21...region001	siderophore	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_271.c00005_NODE_7_...region001	NAPAA	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_243.c00044_NODE_44...region001	RiPP-like	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_487.c00091_NODE_68...region001	NRPS	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_103.c00020_NODE_38...region001	T1PKS	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_506.c00002_NODE_18...region002	redox-cofactor	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_219.c00003_NODE_15...region001	lanthipeptide-class-i	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	LK1015_2.region003	terpene	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_184.c00038_NODE_94...region001	RiPP-like	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	LK1255_4.region001	NRPS	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	LK430_33.region001	NAPAA	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	LK941_25.region001	RRE-containing	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_436.c00053_NODE_11...region001	ranthipeptide	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_271.c00033_NODE_45...region001	terpene	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_86.c00019_NODE_19...region001	NRPS	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_20.c00006_NODE_19...region002	lanthipeptide-class-v	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_496.c00325_NODE_32...region001	arylpolyene	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_163.c00167_NODE_26...region001	RiPP-like	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	LK952_6.region001	RiPP-like	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	LK930_10.region001	NAPAA	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	LK1382_15.region001	siderophore	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	LK1134_11.region001	siderophore	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_475.c00064_NODE_19...region001	betalactone	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	LK1334_12.region001	lanthipeptide-class-iii	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_55.c00022_NODE_11...region001	RiPP-like	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_336.c00006_NODE_43...region001	T3PKS	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_616.c00006_NODE_30...region001	NRPS	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_356.c00003_NODE_3_...region002	hybrid	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_332.c01223_NODE_14...region001	NRPS-like	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_170.c00025_NODE_27...region001	betalactone	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_170.c00051_NODE_81...region001	siderophore	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	LK444_9.region001	NAPAA	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	LK1289_29.region001	RiPP-like	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_210.c00156_NODE_22...region001	siderophore	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_184.c00005_NODE_18...region001	thiopeptide	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_286.c00013_NODE_29...region001	lanthipeptide-class-i	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	LK948_6.region001	NAPAA	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_38.c00055_NODE_58...region001	RiPP-like	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	LK1255_2.region002	hybrid	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_506.c00011_NODE_75...region001	NRPS-like	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	LK946_11.region001	T1PKS	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_103.c00014_NODE_17...region001	NRPS	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_213.c00040_NODE_11...region001	NRPS	12.5129779735	0.999400119976	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	LK1091_5.region001	siderophore	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	LK719_26.region001	ectoine	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_91.c00002_NODE_2_...region001	NRPS	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_190.c00024_NODE_32...region001	RiPP-like	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_469.c00275_NODE_58...region001	terpene	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	LK1176_18.region001	NAPAA	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_286.c00062_NODE_10...region001	cyclic-lactone-autoinducer	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	LK1134_5.region001	terpene	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	LK1255_1.region001	lanthipeptide-class-i	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_286.c00054_NODE_94...region001	lanthipeptide-class-v	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	LK434_2.region002	NRPS	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	LK687_4.region001	terpene	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_464.c00087_NODE_40...region001	T3PKS	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_87.c00001_NODE_1_...region002	T1PKS	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_31.c00004_NODE_31...region001	ranthipeptide	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_170.c00106_NODE_32...region001	siderophore	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_276.c00016_NODE_47...region001	betalactone	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	LK1045_8.region001	terpene	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_82.c00002_NODE_2_...region001	NAPAA	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	LK942_3.region001	ectoine	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_256.c00120_NODE_23...region001	T1PKS	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_305.c00011_NODE_24...region002	terpene	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	LK1116_5.region001	T3PKS	6.96041186471	0.908311910883	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	LK930_6.region001	terpene	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	LK1055_14.region001	T3PKS	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	LK1306_1.region001	RRE-containing	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	LK1093_1.region001	terpene	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_244.c00002_NODE_2_...region001	T3PKS	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_170.c00031_NODE_46...region001	RiPP-like	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_45.c00101_NODE_12...region001	T3PKS	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_53.c00101_NODE_18...region001	RiPP-like	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_332.c01355_NODE_15...region001	NRPS-like	NA	NA	S004	Rarely_Moist_Vf
LKMB002-1-30_S34	SMGC_332.c00824_NODE_99...region001	T1PKS	NA	NA	S004	Rarely_Moist_Vf
LKMN002-3-46_S245	LK1289_14.region001	T1PKS	10.9649017112	0.953227513228	S029	Moist_Um
LKMN002-3-46_S245	LK1021_6.region001	betalactone	NA	NA	S029	Moist_Um
LKMN002-3-46_S245	SMGC_590.c00035_NODE_48...region001	T3PKS	NA	NA	S029	Moist_Um
LKMN002-3-46_S245	SMGC_436.c00076_NODE_14...region001	RRE-containing	NA	NA	S029	Moist_Um
LKMN002-3-46_S245	SMGC_538.c00020_NODE_31...region001	RiPP-like	NA	NA	S029	Moist_Um
LKMN002-3-46_S245	SMGC_286.c00029_NODE_52...region001	NRPS	NA	NA	S029	Moist_Um
LKMN002-3-46_S245	SMGC_490.c00021_NODE_32...region001	butyrolactone	NA	NA	S029	Moist_Um
LKMN002-3-46_S245	LK441_6.region001	betalactone	9.96783206986	0.9713526845	S029	Moist_Um
LKMN002-3-46_S245	SMGC_469.c00008_NODE_30...region001	ectoine	NA	NA	S029	Moist_Um
LKMN002-3-46_S245	LK1176_15.region001	betalactone	NA	NA	S029	Moist_Um
LKMN002-3-46_S245	SMGC_278.c00258_NODE_48...region001	RiPP-like	13.8829174476	1.0	S029	Moist_Um
LKMN002-3-46_S245	LK1045_40.region001	ectoine	NA	NA	S029	Moist_Um
LKMN002-3-46_S245	LK960_53.region001	arylpolyene	NA	NA	S029	Moist_Um
LKMN002-3-46_S245	LK1055_9.region001	terpene	NA	NA	S029	Moist_Um
LKMN002-3-46_S245	SMGC_323.c00006_NODE_8_...region001	NRPS	NA	NA	S029	Moist_Um
LKMN002-3-46_S245	LK1270_7.region001	NAPAA	NA	NA	S029	Moist_Um
LKMN002-3-46_S245	LK1246_21.region001	siderophore	NA	NA	S029	Moist_Um
LKMN002-3-46_S245	SMGC_338.c00005_NODE_15...region001	T3PKS	NA	NA	S029	Moist_Um
LKMN002-3-46_S245	LK523_3.region001	NRPS	9.79375292258	0.997347850363	S029	Moist_Um
LKMN002-3-46_S245	LK1147_1.region001	terpene	7.7195633554	1.0	S029	Moist_Um
LKMN002-3-46_S245	SMGC_45.c00001_NODE_20...region001	ranthipeptide	NA	NA	S029	Moist_Um
LKMN002-3-46_S245	LK948_6.region002	terpene	NA	NA	S029	Moist_Um
LKMN002-3-46_S245	LK1137_29.region001	RiPP-like	NA	NA	S029	Moist_Um
LKMN002-3-46_S245	SMGC_332.c01839_NODE_21...region001	siderophore	9.63483235417	0.779487179487	S029	Moist_Um
LKMN002-3-46_S245	SMGC_271.c00005_NODE_7_...region001	NAPAA	7.51305099763	0.86139657444	S029	Moist_Um
LKMN002-3-46_S245	SMGC_243.c00044_NODE_44...region001	RiPP-like	NA	NA	S029	Moist_Um
LKMN002-3-46_S245	SMGC_487.c00091_NODE_68...region001	NRPS	NA	NA	S029	Moist_Um
LKMN002-3-46_S245	SMGC_103.c00020_NODE_38...region001	T1PKS	NA	NA	S029	Moist_Um
LKMN002-3-46_S245	SMGC_506.c00002_NODE_18...region002	redox-cofactor	NA	NA	S029	Moist_Um
LKMN002-3-46_S245	SMGC_219.c00003_NODE_15...region001	lanthipeptide-class-i	NA	NA	S029	Moist_Um
LKMN002-3-46_S245	LK1015_2.region003	terpene	8.09891123713	1.0	S029	Moist_Um
LKMN002-3-46_S245	SMGC_184.c00038_NODE_94...region001	RiPP-like	NA	NA	S029	Moist_Um
LKMN002-3-46_S245	LK1255_4.region001	NRPS	NA	NA	S029	Moist_Um
LKMN002-3-46_S245	LK430_33.region001	NAPAA	8.2261618707	0.950598802395	S029	Moist_Um
LKMN002-3-46_S245	LK941_25.region001	RRE-containing	6.73150778887	0.976	S029	Moist_Um
LKMN002-3-46_S245	SMGC_436.c00053_NODE_11...region001	ranthipeptide	9.57611613823	0.992651970608	S029	Moist_Um
LKMN002-3-46_S245	SMGC_271.c00033_NODE_45...region001	terpene	NA	NA	S029	Moist_Um
LKMN002-3-46_S245	SMGC_86.c00019_NODE_19...region001	NRPS	NA	NA	S029	Moist_Um
LKMN002-3-46_S245	SMGC_20.c00006_NODE_19...region002	lanthipeptide-class-v	NA	NA	S029	Moist_Um
LKMN002-3-46_S245	SMGC_496.c00325_NODE_32...region001	arylpolyene	NA	NA	S029	Moist_Um
LKMN002-3-46_S245	SMGC_163.c00167_NODE_26...region001	RiPP-like	NA	NA	S029	Moist_Um
LKMN002-3-46_S245	LK952_6.region001	RiPP-like	NA	NA	S029	Moist_Um
LKMN002-3-46_S245	LK930_10.region001	NAPAA	NA	NA	S029	Moist_Um
LKMN002-3-46_S245	LK1382_15.region001	siderophore	8.35641152102	0.925925925926	S029	Moist_Um
LKMN002-3-46_S245	LK1134_11.region001	siderophore	NA	NA	S029	Moist_Um
LKMN002-3-46_S245	SMGC_475.c00064_NODE_19...region001	betalactone	NA	NA	S029	Moist_Um
LKMN002-3-46_S245	LK1334_12.region001	lanthipeptide-class-iii	NA	NA	S029	Moist_Um
LKMN002-3-46_S245	SMGC_55.c00022_NODE_11...region001	RiPP-like	NA	NA	S029	Moist_Um
LKMN002-3-46_S245	SMGC_336.c00006_NODE_43...region001	T3PKS	NA	NA	S029	Moist_Um
LKMN002-3-46_S245	SMGC_616.c00006_NODE_30...region001	NRPS	NA	NA	S029	Moist_Um
LKMN002-3-46_S245	SMGC_356.c00003_NODE_3_...region002	hybrid	5.65379647069	0.754460093897	S029	Moist_Um
LKMN002-3-46_S245	SMGC_332.c01223_NODE_14...region001	NRPS-like	NA	NA	S029	Moist_Um
LKMN002-3-46_S245	SMGC_170.c00025_NODE_27...region001	betalactone	NA	NA	S029	Moist_Um
LKMN002-3-46_S245	SMGC_170.c00051_NODE_81...region001	siderophore	NA	NA	S029	Moist_Um
LKMN002-3-46_S245	LK444_9.region001	NAPAA	NA	NA	S029	Moist_Um
LKMN002-3-46_S245	LK1289_29.region001	RiPP-like	9.063556035	1.0	S029	Moist_Um
LKMN002-3-46_S245	SMGC_210.c00156_NODE_22...region001	siderophore	NA	NA	S029	Moist_Um
LKMN002-3-46_S245	SMGC_184.c00005_NODE_18...region001	thiopeptide	NA	NA	S029	Moist_Um
LKMN002-3-46_S245	SMGC_286.c00013_NODE_29...region001	lanthipeptide-class-i	NA	NA	S029	Moist_Um
LKMN002-3-46_S245	LK948_6.region001	NAPAA	NA	NA	S029	Moist_Um
LKMN002-3-46_S245	SMGC_38.c00055_NODE_58...region001	RiPP-like	NA	NA	S029	Moist_Um
LKMN002-3-46_S245	LK1255_2.region002	hybrid	NA	NA	S029	Moist_Um
LKMN002-3-46_S245	SMGC_506.c00011_NODE_75...region001	NRPS-like	NA	NA	S029	Moist_Um
LKMN002-3-46_S245	LK946_11.region001	T1PKS	NA	NA	S029	Moist_Um
