#BGC Name	Clan Number	Family Number
LKMB002-1-48-S52_c06712_NODE_67...region001	4090	3705
LKMB002-1-48-S52_c07379_NODE_73...region001	4090	3707
LKMN002-3-44-S243_c11324_NODE_11...region001	4090	3707
LKMB002-1-01-S5_c02539_NODE_25...region001	4090	3708
LKMB002-1-04-S8_c01931_NODE_19...region001	4090	3708
LKMB002-1-38-S42_c05164_NODE_51...region001	4090	3708
LKMB002-1-46-S50_c05262_NODE_52...region001	4090	3708
LKMB002-1-48-S52_c07791_NODE_77...region001	4090	3708
BGC0001174	4090	3714
LKMB002-1-49-S53_c00035_NODE_35...region001	4090	3714
LKMB002-1-49-S53_c00103_NODE_10...region001	4090	3719
BGC0000539	4090	3722
LKMB002-1-49-S53_c00140_NODE_14...region001	4090	3722
LKMB002-1-49-S53_c00661_NODE_66...region001	4090	3724
LKMB002-1-18-S22_c00076_NODE_76...region001	4090	3758
LKMB002-1-43-S47_c00057_NODE_57...region001	4090	3758
LKMB002-1-45-S49_c00300_NODE_30...region001	4090	3758
LKMB002-1-46-S50_c00040_NODE_40...region001	4090	3758
LKMB002-1-47-S51_c00079_NODE_79...region001	4090	3758
LKMB002-1-51-S156_c00001_NODE_1_...region001	4090	3758
LKMB002-1-84-S83_c00087_NODE_87...region001	4090	3758
LKMB002-1-92-S91_c00044_NODE_44...region001	4090	3758
LKMB002-2-005-S164_c00032_NODE_32...region001	4090	3758
LKMN002-3-07-S210_c00018_NODE_18...region001	4090	3758
LKMN002-3-11-S214_c00019_NODE_19...region001	4090	3758
LKMB002-1-51-S156_c00417_NODE_41...region001	4090	3763
LKMB002-1-52-S157_c02828_NODE_28...region001	4090	3798
LKMB002-1-67-S66_c01866_NODE_18...region001	4090	3798
LKMB002-1-85-S84_c02312_NODE_23...region001	4090	3798
LKMB002-2-083-S190_c07281_NODE_72...region001	4090	3798
LKMB002-1-52-S157_c02847_NODE_28...region001	4090	3799
LKMB002-1-53-S158_c00226_NODE_22...region001	4090	3812
LKMB002-1-53-S158_c00816_NODE_81...region001	4090	3819
LKMB002-1-53-S158_c03477_NODE_34...region001	4090	3824
LKMB002-1-21-S25_c02905_NODE_29...region001	4090	3825
LKMB002-1-53-S158_c04002_NODE_40...region001	4090	3825
LKMB002-1-53-S158_c04081_NODE_40...region001	4090	3827
LKMB002-1-53-S158_c04090_NODE_40...region001	4090	3828
LKMB002-1-53-S158_c04132_NODE_41...region001	4090	3829
LKMB002-1-04-S8_c00746_NODE_74...region001	4090	3833
LKMB002-1-05-S9_c00010_NODE_10...region001	4090	3833
LKMB002-1-06-S10_c00093_NODE_93...region001	4090	3833
LKMB002-1-07-S11_c03010_NODE_30...region001	4090	3833
LKMB002-1-14-S18_c00178_NODE_17...region001	4090	3833
LKMB002-1-15-S19_c02330_NODE_23...region001	4090	3833
LKMB002-1-33-S37_c00116_NODE_11...region001	4090	3833
LKMB002-1-37-S41_c00703_NODE_70...region001	4090	3833
LKMB002-1-38-S42_c00564_NODE_56...region001	4090	3833
LKMB002-1-40-S44_c00013_NODE_13...region001	4090	3833
LKMB002-1-46-S50_c01572_NODE_15...region001	4090	3833
LKMB002-1-47-S51_c00344_NODE_34...region001	4090	3833
LKMB002-1-54-S159_c00082_NODE_82...region001	4090	3833
LKMB002-1-55-S160_c00075_NODE_75...region001	4090	3833
LKMB002-1-01-S5_c00343_NODE_34...region001	4090	3835
LKMB002-1-04-S8_c00991_NODE_99...region001	4090	3835
LKMB002-1-05-S9_c00250_NODE_25...region001	4090	3835
LKMB002-1-06-S10_c00326_NODE_32...region001	4090	3835
LKMB002-1-07-S11_c01280_NODE_12...region001	4090	3835
LKMB002-1-14-S18_c00106_NODE_10...region001	4090	3835
LKMB002-1-15-S19_c02684_NODE_26...region001	4090	3835
LKMB002-1-19-S23_c00560_NODE_56...region001	4090	3835
LKMB002-1-21-S25_c00355_NODE_35...region001	4090	3835
LKMB002-1-22-S26_c00071_NODE_71...region001	4090	3835
LKMB002-1-29-S33_c00077_NODE_77...region001	4090	3835
LKMB002-1-33-S37_c00164_NODE_16...region001	4090	3835
LKMB002-1-37-S41_c00123_NODE_12...region001	4090	3835
LKMB002-1-38-S42_c00174_NODE_17...region001	4090	3835
LKMB002-1-39-S43_c00163_NODE_16...region001	4090	3835
LKMB002-1-40-S44_c00282_NODE_28...region001	4090	3835
LKMB002-1-45-S49_c00166_NODE_16...region001	4090	3835
LKMB002-1-46-S50_c00247_NODE_24...region001	4090	3835
LKMB002-1-47-S51_c01323_NODE_13...region001	4090	3835
LKMB002-1-48-S52_c00628_NODE_62...region001	4090	3835
LKMB002-1-53-S158_c00082_NODE_82...region001	4090	3835
LKMB002-1-54-S159_c00165_NODE_16...region001	4090	3835
LKMB002-1-55-S160_c00077_NODE_77...region001	4090	3835
LKMB002-1-01-S5_c01439_NODE_14...region001	4090	3836
LKMB002-1-05-S9_c00301_NODE_30...region001	4090	3836
LKMB002-1-06-S10_c00117_NODE_11...region001	4090	3836
LKMB002-1-08-S12_c00824_NODE_82...region001	4090	3836
LKMB002-1-14-S18_c01081_NODE_10...region001	4090	3836
LKMB002-1-21-S25_c00127_NODE_12...region001	4090	3836
LKMB002-1-37-S41_c00150_NODE_15...region001	4090	3836
LKMB002-1-38-S42_c01208_NODE_12...region001	4090	3836
LKMB002-1-46-S50_c01144_NODE_11...region001	4090	3836
LKMB002-1-47-S51_c00578_NODE_57...region001	4090	3836
LKMB002-1-48-S52_c00879_NODE_87...region001	4090	3836
LKMB002-1-54-S159_c00194_NODE_19...region001	4090	3836
LKMB002-1-55-S160_c00190_NODE_19...region001	4090	3836
LKMB002-1-03-S7_c00213_NODE_21...region001	4090	3837
LKMB002-1-05-S9_c00519_NODE_51...region001	4090	3837
LKMB002-1-07-S11_c00638_NODE_63...region001	4090	3837
LKMB002-1-21-S25_c00233_NODE_23...region001	4090	3837
LKMB002-1-38-S42_c00286_NODE_28...region001	4090	3837
LKMB002-1-46-S50_c00646_NODE_64...region001	4090	3837
LKMB002-1-54-S159_c00237_NODE_23...region001	4090	3837
LKMB002-1-01-S5_c01072_NODE_10...region001	4090	3838
LKMB002-1-04-S8_c00131_NODE_13...region001	4090	3838
LKMB002-1-05-S9_c00660_NODE_66...region001	4090	3838
LKMB002-1-06-S10_c00593_NODE_59...region001	4090	3838
LKMB002-1-07-S11_c00912_NODE_91...region001	4090	3838
LKMB002-1-08-S12_c00489_NODE_48...region001	4090	3838
LKMB002-1-12-S16_c01208_NODE_12...region001	4090	3838
LKMB002-1-14-S18_c00770_NODE_77...region001	4090	3838
LKMB002-1-15-S19_c02400_NODE_24...region001	4090	3838
LKMB002-1-19-S23_c01040_NODE_10...region001	4090	3838
LKMB002-1-20-S24_c01542_NODE_15...region001	4090	3838
LKMB002-1-21-S25_c00168_NODE_16...region001	4090	3838
LKMB002-1-22-S26_c00183_NODE_18...region001	4090	3838
LKMB002-1-29-S33_c00268_NODE_26...region001	4090	3838
LKMB002-1-31-S35_c01864_NODE_18...region001	4090	3838
LKMB002-1-33-S37_c00245_NODE_24...region001	4090	3838
LKMB002-1-34-S38_c01288_NODE_12...region001	4090	3838
LKMB002-1-37-S41_c00438_NODE_43...region001	4090	3838
LKMB002-1-38-S42_c00506_NODE_50...region001	4090	3838
LKMB002-1-39-S43_c00325_NODE_32...region001	4090	3838
LKMB002-1-40-S44_c00177_NODE_17...region001	4090	3838
LKMB002-1-41-S45_c01242_NODE_12...region001	4090	3838
LKMB002-1-45-S49_c00435_NODE_43...region001	4090	3838
LKMB002-1-46-S50_c02031_NODE_20...region001	4090	3838
LKMB002-1-47-S51_c00569_NODE_56...region001	4090	3838
LKMB002-1-48-S52_c01699_NODE_16...region001	4090	3838
LKMB002-1-52-S157_c01444_NODE_14...region001	4090	3838
LKMB002-1-53-S158_c00460_NODE_46...region001	4090	3838
LKMB002-1-54-S159_c00256_NODE_25...region001	4090	3838
LKMB002-1-55-S160_c00057_NODE_57...region001	4090	3838
LKMB002-1-54-S159_c00501_NODE_50...region001	4090	3841
LKMB002-1-54-S159_c01640_NODE_16...region001	4090	3844
LKMB002-1-55-S160_c00515_NODE_51...region001	4090	3858
LKMB002-1-06-S10_c01923_NODE_19...region001	4090	3862
LKMB002-1-40-S44_c05830_NODE_58...region001	4090	3862
LKMB002-1-53-S158_c02767_NODE_27...region001	4090	3862
LKMB002-1-55-S160_c01014_NODE_10...region001	4090	3862
LKMB002-1-55-S160_c01261_NODE_12...region001	4090	3863
LKMB002-1-55-S160_c01265_NODE_12...region001	4090	3864
LKMB002-1-22-S26_c03013_NODE_30...region001	4090	3865
LKMB002-1-40-S44_c10241_NODE_10...region001	4090	3865
LKMB002-1-45-S49_c05598_NODE_55...region001	4090	3865
LKMB002-1-47-S51_c08080_NODE_80...region001	4090	3865
LKMB002-1-55-S160_c01993_NODE_19...region001	4090	3865
LKMB002-1-55-S160_c03305_NODE_33...region001	4090	3867
LKMB002-1-55-S160_c03454_NODE_34...region001	4090	3869
LKMB002-1-55-S160_c03459_NODE_34...region001	4090	3870
LKMB002-1-15-S19_c01315_NODE_13...region001	4090	3871
LKMB002-1-25-S29_c04135_NODE_41...region001	4090	3871
LKMB002-1-40-S44_c01356_NODE_13...region001	4090	3871
LKMB002-1-56-S55_c00003_NODE_3_...region001	4090	3871
LKMB002-2-010-S101_c00100_NODE_10...region001	4090	3871
LKMB002-2-018-S109_c00105_NODE_10...region001	4090	3871
LKMB002-2-034-S125_c00248_NODE_24...region001	4090	3871
LKMB002-2-052-S143_c00065_NODE_65...region001	4090	3871
LKMN002-3-12-S215_c00078_NODE_78...region001	4090	3871
LKMN002-3-37-S240_c00018_NODE_18...region001	4090	3871
LKMN002-3-90-S289_c00038_NODE_38...region001	4090	3871
LKMB002-1-56-S55_c00449_NODE_44...region001	4090	3887
LKMB002-1-57-S56_c00157_NODE_15...region001	4090	3901
LKMB002-1-74-S73_c00613_NODE_61...region001	4090	3901
BGC0000509	4090	3902
LKMB002-1-07-S11_c00187_NODE_18...region001	4090	3902
LKMB002-1-57-S56_c00180_NODE_18...region001	4090	3902
LKMB002-1-82-S81_c00922_NODE_92...region001	4090	3902
LKMB002-1-82-S81_c01163_NODE_11...region001	4090	3902
LKMB002-2-059-S150_c00166_NODE_16...region001	4090	3902
LKMB002-1-57-S56_c00186_NODE_18...region001	4090	3903
LKMB002-2-084-S191_c00338_NODE_33...region001	4090	3903
LKMN002-3-56-S255_c00201_NODE_20...region001	4090	3903
LKMN002-3-74-S273_c00375_NODE_37...region001	4090	3903
LKMB002-1-23-S27_c02412_NODE_24...region001	4090	3918
LKMB002-1-33-S37_c03843_NODE_38...region001	4090	3918
LKMB002-1-47-S51_c09100_NODE_91...region001	4090	3918
LKMB002-1-59-S58_c01757_NODE_17...region001	4090	3918
LKMB002-1-92-S91_c01996_NODE_19...region001	4090	3918
LKMB002-2-019-S110_c01861_NODE_18...region001	4090	3918
LKMB002-2-054-S145_c01736_NODE_17...region001	4090	3918
LKMN002-3-15-S218_c00794_NODE_79...region001	4090	3918
LKMN002-3-85-S284_c02197_NODE_21...region001	4090	3918
LKMB002-1-25-S29_c02177_NODE_21...region001	4090	3919
LKMB002-1-49-S53_c01508_NODE_15...region001	4090	3919
LKMB002-1-59-S58_c01955_NODE_19...region001	4090	3919
LKMB002-1-89-S88_c13139_NODE_13...region001	4090	3919
LKMB002-1-92-S91_c01525_NODE_15...region001	4090	3919
LKMB002-2-018-S109_c05324_NODE_53...region001	4090	3919
LKMB002-2-035-S126_c02504_NODE_25...region001	4090	3919
LKMB002-2-041-S132_c02437_NODE_24...region001	4090	3919
LKMB002-2-059-S150_c08450_NODE_84...region001	4090	3919
LKMB002-2-067-S174_c04284_NODE_42...region001	4090	3919
LKMB002-2-077-S184_c01916_NODE_19...region001	4090	3919
LKMB002-2-094-S201_c00382_NODE_38...region001	4090	3919
LKMN002-3-04-S207_c01424_NODE_14...region001	4090	3919
LKMN002-3-28-S231_c03174_NODE_31...region001	4090	3919
LKMN002-3-80-S279_c02771_NODE_27...region001	4090	3919
LKMB002-1-59-S58_c03479_NODE_34...region001	4090	3925
LKMB002-1-60-S59_c00098_NODE_98...region001	4090	3928
BGC0002073	4090	3929
LKMB002-1-51-S156_c00567_NODE_56...region001	4090	3929
LKMB002-1-60-S59_c00224_NODE_22...region001	4090	3929
LKMB002-1-84-S83_c00016_NODE_16...region001	4090	3929
LKMB002-2-047-S138_c00005_NODE_5_...region001	4090	3929
LKMB002-1-60-S59_c00832_NODE_83...region001	4090	3930
LKMB002-1-60-S59_c01547_NODE_15...region001	4090	3931
LKMB002-1-60-S59_c01608_NODE_16...region001	4090	3932
LKMB002-1-62-S61_c00388_NODE_38...region001	4090	3938
LKMB002-1-62-S61_c00565_NODE_56...region001	4090	3943
LKMB002-1-62-S61_c00668_NODE_66...region001	4090	3945
LKMB002-1-62-S61_c01132_NODE_11...region001	4090	3946
LKMB002-1-62-S61_c01912_NODE_19...region001	4090	3947
LKMB002-1-62-S61_c02700_NODE_27...region001	4090	3949
LKMB002-1-62-S61_c03364_NODE_33...region001	4090	3952
LKMB002-1-62-S61_c04002_NODE_40...region001	4090	3953
LKMB002-1-62-S61_c04500_NODE_45...region001	4090	3955
LKMB002-1-62-S61_c08496_NODE_84...region001	4090	3960
LKMB002-1-19-S23_c08137_NODE_81...region001	4090	3967
LKMB002-1-21-S25_c01475_NODE_14...region001	4090	3967
LKMB002-1-64-S63_c00633_NODE_63...region001	4090	3967
LKMB002-1-91-S90_c01194_NODE_11...region001	4090	3967
LKMB002-2-034-S125_c00387_NODE_38...region001	4090	3967
LKMB002-1-64-S63_c02375_NODE_23...region001	4090	3969
LKMB002-1-64-S63_c02992_NODE_29...region001	4090	3970
LKMB002-1-64-S63_c03429_NODE_34...region001	4090	3972
LKMB002-1-64-S63_c04038_NODE_40...region001	4090	3974
LKMB002-1-64-S63_c05055_NODE_50...region001	4090	3976
LKMB002-1-62-S61_c02869_NODE_28...region001	4090	3978
LKMB002-1-64-S63_c05139_NODE_51...region001	4090	3978
LKMB002-1-65-S64_c00393_NODE_39...region001	4090	3993
LKMB002-1-65-S64_c02133_NODE_21...region001	4090	3996
LKMB002-1-65-S64_c02812_NODE_28...region001	4090	3998
LKMB002-1-65-S64_c03278_NODE_32...region001	4090	3999
LKMB002-1-66-S65_c01799_NODE_17...region001	4090	3999
LKMB002-1-62-S61_c07528_NODE_75...region001	4090	4001
LKMB002-1-65-S64_c03469_NODE_34...region001	4090	4001
LKMB002-1-65-S64_c03470_NODE_34...region001	4090	4001
LKMB002-1-95-S94_c01058_NODE_10...region001	4090	4001
LKMB002-2-001-S96_c02217_NODE_22...region001	4090	4001
LKMB002-2-018-S109_c00660_NODE_66...region001	4090	4001
LKMB002-2-035-S126_c00751_NODE_75...region001	4090	4001
LKMB002-2-083-S190_c03434_NODE_34...region001	4090	4001
LKMN002-3-73-S272_c00147_NODE_14...region001	4090	4001
LKMB002-1-65-S64_c04089_NODE_40...region001	4090	4004
LKMB002-1-66-S65_c00142_NODE_14...region001	4090	4009
LKMB002-2-044-S135_c00013_NODE_13...region001	4090	4009
LKMB002-1-66-S65_c00259_NODE_25...region001	4090	4013
LKMB002-1-71-S70_c00329_NODE_32...region001	4090	4013
LKMB002-2-034-S125_c00249_NODE_24...region001	4090	4013
LKMB002-2-034-S125_c00826_NODE_82...region001	4090	4013
LKMB002-1-66-S65_c00617_NODE_61...region001	4090	4018
LKMB002-1-71-S70_c00480_NODE_48...region001	4090	4018
LKMB002-1-39-S43_c01632_NODE_16...region001	4090	4050
LKMB002-1-69-S68_c01231_NODE_12...region001	4090	4050
LKMB002-2-007-S98_c00173_NODE_17...region001	4090	4050
LKMB002-2-028-S119_c00222_NODE_22...region001	4090	4050
LKMB002-2-092-S199_c00067_NODE_67...region001	4090	4050
LKMN002-3-13-S216_c00570_NODE_57...region001	4090	4050
LKMN002-3-58-S257_c00109_NODE_10...region001	4090	4050
LKMB002-1-69-S68_c01919_NODE_19...region001	4090	4052
LKMB002-1-69-S68_c03485_NODE_34...region001	4090	4059
LKMB002-1-70-S69_c03039_NODE_30...region001	4090	4059
LKMB002-1-74-S73_c05482_NODE_54...region001	4090	4059
LKMB002-2-041-S132_c00875_NODE_87...region001	4090	4059
LKMB002-2-059-S150_c02421_NODE_24...region001	4090	4059
LKMB002-2-092-S199_c16022_NODE_16...region001	4090	4059
LKMB002-1-19-S23_c00047_NODE_47...region001	4090	4065
LKMB002-1-28-S32_c00023_NODE_23...region001	4090	4065
LKMB002-1-44-S48_c00009_NODE_9_...region001	4090	4065
LKMB002-1-52-S157_c00005_NODE_5_...region001	4090	4065
LKMB002-1-53-S158_c00044_NODE_44...region001	4090	4065
LKMB002-1-62-S61_c00431_NODE_43...region001	4090	4065
LKMB002-1-69-S68_c00022_NODE_22...region001	4090	4065
LKMB002-1-70-S69_c00042_NODE_42...region001	4090	4065
LKMB002-1-77-S76_c00145_NODE_14...region001	4090	4065
LKMB002-1-85-S84_c00027_NODE_27...region001	4090	4065
LKMB002-1-86-S85_c00008_NODE_8_...region001	4090	4065
LKMB002-2-006-S97_c00006_NODE_6_...region001	4090	4065
LKMB002-2-007-S98_c00005_NODE_5_...region001	4090	4065
LKMB002-2-015-S106_c00024_NODE_24...region001	4090	4065
LKMB002-2-022-S113_c00018_NODE_18...region001	4090	4065
LKMB002-2-033-S124_c00077_NODE_77...region001	4090	4065
LKMB002-2-039-S130_c00026_NODE_26...region001	4090	4065
LKMB002-2-042-S133_c00021_NODE_21...region001	4090	4065
LKMB002-2-048-S139_c00004_NODE_4_...region001	4090	4065
LKMB002-2-070-S177_c00007_NODE_7_...region001	4090	4065
LKMB002-2-096-S203_c00010_NODE_10...region001	4090	4065
LKMN002-3-01-S204_c00023_NODE_23...region001	4090	4065
LKMN002-3-33-S236_c00071_NODE_71...region001	4090	4065
LKMN002-3-34-S237_c00045_NODE_45...region001	4090	4065
LKMN002-3-51-S250_c00026_NODE_26...region001	4090	4065
LKMN002-3-60-S259_c00563_NODE_56...region001	4090	4065
LKMN002-3-69-S268_c00025_NODE_25...region001	4090	4065
LKMN002-3-70-S269_c00128_NODE_12...region001	4090	4065
LKMN002-3-79-S278_c00102_NODE_10...region001	4090	4065
LKMB002-1-43-S47_c00048_NODE_48...region001	4090	4066
LKMB002-1-44-S48_c00110_NODE_11...region001	4090	4066
LKMB002-1-52-S157_c00057_NODE_57...region001	4090	4066
LKMB002-1-70-S69_c00054_NODE_54...region001	4090	4066
LKMB002-1-86-S85_c00040_NODE_40...region001	4090	4066
LKMB002-2-007-S98_c00062_NODE_62...region001	4090	4066
LKMB002-2-015-S106_c00089_NODE_89...region001	4090	4066
LKMB002-2-022-S113_c00046_NODE_46...region001	4090	4066
LKMB002-2-023-S114_c00017_NODE_17...region001	4090	4066
LKMB002-2-039-S130_c00077_NODE_77...region001	4090	4066
LKMB002-2-048-S139_c00061_NODE_61...region001	4090	4066
LKMB002-2-070-S177_c00024_NODE_24...region001	4090	4066
LKMB002-2-080-S187_c00052_NODE_52...region001	4090	4066
LKMB002-2-081-S188_c00020_NODE_20...region001	4090	4066
LKMB002-2-094-S201_c00033_NODE_33...region001	4090	4066
LKMB002-2-096-S203_c00077_NODE_77...region001	4090	4066
LKMN002-3-49-S248_c00154_NODE_15...region001	4090	4066
LKMN002-3-58-S257_c00058_NODE_58...region001	4090	4066
LKMN002-3-59-S258_c00041_NODE_41...region001	4090	4066
LKMN002-3-69-S268_c00013_NODE_13...region001	4090	4066
LKMN002-3-76-S275_c00069_NODE_69...region001	4090	4066
LKMB002-1-70-S69_c00824_NODE_82...region001	4090	4075
LKMB002-1-70-S69_c02430_NODE_24...region001	4090	4077
LKMB002-1-33-S37_c06340_NODE_63...region001	4090	4078
LKMB002-1-70-S69_c02480_NODE_24...region001	4090	4078
LKMB002-1-95-S94_c04977_NODE_49...region001	4090	4078
LKMB002-2-059-S150_c04183_NODE_41...region001	4090	4078
LKMB002-2-075-S182_c05188_NODE_51...region001	4090	4078
LKMN002-3-34-S237_c01628_NODE_16...region001	4090	4078
LKMB002-1-70-S69_c03282_NODE_32...region001	4090	4081
LKMB002-1-70-S69_c03390_NODE_33...region001	4090	4082
LKMB002-1-70-S69_c04260_NODE_42...region001	4090	4086
LKMB002-1-93-S92_c06670_NODE_66...region001	4090	4086
LKMB002-2-063-S154_c01301_NODE_13...region001	4090	4086
LKMB002-2-081-S188_c03721_NODE_37...region001	4090	4086
LKMN002-3-09-S212_c01085_NODE_10...region001	4090	4086
LKMB002-1-25-S29_c00914_NODE_91...region001	4090	4090
LKMB002-1-66-S65_c00011_NODE_11...region001	4090	4090
LKMB002-1-71-S70_c00082_NODE_82...region001	4090	4090
LKMB002-2-034-S125_c00732_NODE_73...region001	4090	4090
LKMB002-2-044-S135_c00015_NODE_15...region001	4090	4090
LKMB002-2-052-S143_c00028_NODE_28...region001	4090	4090
LKMB002-2-088-S195_c00223_NODE_22...region001	4090	4090
LKMB002-2-090-S197_c00049_NODE_49...region001	4090	4090
LKMN002-3-05-S208_c00069_NODE_69...region001	4090	4090
LKMN002-3-12-S215_c00134_NODE_13...region001	4090	4090
LKMN002-3-22-S225_c00010_NODE_10...region001	4090	4090
LKMN002-3-30-S233_c00073_NODE_73...region001	4090	4090
LKMN002-3-37-S240_c00012_NODE_12...region001	4090	4090
LKMN002-3-56-S255_c00034_NODE_34...region001	4090	4090
LKMN002-3-64-S263_c00211_NODE_21...region001	4090	4090
LKMN002-3-65-S264_c00036_NODE_36...region001	4090	4090
LKMN002-3-73-S272_c00084_NODE_84...region001	4090	4090
LKMB002-1-15-S19_c00798_NODE_79...region001	4090	4092
LKMB002-1-23-S27_c00226_NODE_22...region001	4090	4092
LKMB002-1-71-S70_c00091_NODE_91...region001	4090	4092
LKMB002-1-81-S80_c00266_NODE_26...region001	4090	4092
LKMB002-2-052-S143_c00281_NODE_28...region001	4090	4092
LKMB002-1-72-S71_c00128_NODE_12...region001	4090	4109
LKMB002-1-73-S72_c00002_NODE_2_...region001	4090	4115
LKMB002-2-052-S143_c00070_NODE_70...region001	4090	4115
LKMB002-1-32-S36_c01392_NODE_13...region001	4090	4116
LKMB002-1-73-S72_c00012_NODE_12...region001	4090	4116
LKMB002-1-32-S36_c01180_NODE_11...region001	4090	4122
LKMB002-1-48-S52_c06834_NODE_68...region001	4090	4122
LKMB002-1-73-S72_c00106_NODE_10...region001	4090	4122
LKMB002-1-89-S88_c00805_NODE_80...region001	4090	4122
LKMB002-2-052-S143_c00389_NODE_38...region001	4090	4122
LKMB002-1-56-S55_c01207_NODE_12...region001	4090	4124
LKMB002-1-73-S72_c00156_NODE_15...region001	4090	4124
LKMB002-2-014-S105_c00421_NODE_42...region001	4090	4124
LKMN002-3-37-S240_c00056_NODE_56...region001	4090	4124
LKMB002-1-32-S36_c00626_NODE_62...region001	4090	4125
LKMB002-1-47-S51_c00518_NODE_51...region001	4090	4125
LKMB002-1-73-S72_c00193_NODE_19...region001	4090	4125
LKMB002-2-018-S109_c00084_NODE_84...region001	4090	4125
LKMN002-3-37-S240_c00024_NODE_24...region001	4090	4125
LKMN002-3-64-S263_c00026_NODE_26...region001	4090	4125
LKMB002-1-73-S72_c00196_NODE_19...region001	4090	4126
LKMN002-3-37-S240_c00044_NODE_44...region001	4090	4126
LKMN002-3-73-S272_c00401_NODE_40...region001	4090	4126
LKMN002-3-76-S275_c00274_NODE_27...region001	4090	4126
LKMN002-3-90-S289_c01081_NODE_10...region001	4090	4126
LKMB002-1-73-S72_c00264_NODE_26...region001	4090	4128
LKMB002-1-73-S72_c01481_NODE_14...region001	4090	4141
LKMB002-1-32-S36_c06157_NODE_61...region001	4090	4145
LKMB002-1-73-S72_c02735_NODE_27...region001	4090	4145
LKMB002-1-73-S72_c02788_NODE_27...region001	4090	4147
LKMB002-1-73-S72_c03016_NODE_30...region001	4090	4149
LKMB002-1-73-S72_c06131_NODE_61...region001	4090	4158
LKMB002-1-73-S72_c06362_NODE_63...region001	4090	4159
LKMB002-1-73-S72_c06405_NODE_64...region001	4090	4160
LKMB002-1-74-S73_c00182_NODE_18...region001	4090	4177
LKMB002-1-74-S73_c00302_NODE_30...region001	4090	4179
LKMB002-1-74-S73_c00306_NODE_30...region001	4090	4180
LKMB002-1-74-S73_c00317_NODE_31...region001	4090	4181
LKMB002-1-74-S73_c00322_NODE_32...region001	4090	4182
LKMB002-1-74-S73_c00345_NODE_34...region001	4090	4183
LKMB002-1-74-S73_c00402_NODE_40...region001	4090	4185
LKMB002-1-74-S73_c00420_NODE_42...region001	4090	4186
LKMB002-1-74-S73_c00477_NODE_47...region001	4090	4187
LKMB002-1-74-S73_c00479_NODE_47...region001	4090	4188
LKMB002-1-74-S73_c00714_NODE_71...region001	4090	4191
LKMB002-1-74-S73_c00725_NODE_72...region001	4090	4192
LKMB002-1-74-S73_c00740_NODE_74...region001	4090	4193
LKMB002-1-74-S73_c00787_NODE_78...region001	4090	4194
LKMB002-1-74-S73_c00842_NODE_84...region001	4090	4195
LKMB002-1-74-S73_c00938_NODE_93...region001	4090	4196
LKMB002-1-74-S73_c01097_NODE_10...region001	4090	4197
LKMB002-1-74-S73_c01318_NODE_13...region001	4090	4198
LKMB002-1-74-S73_c01376_NODE_13...region001	4090	4199
LKMB002-1-74-S73_c01412_NODE_14...region001	4090	4200
LKMB002-1-74-S73_c01461_NODE_14...region001	4090	4201
LKMB002-1-74-S73_c01575_NODE_15...region001	4090	4202
LKMB002-1-74-S73_c01675_NODE_16...region001	4090	4203
LKMB002-1-74-S73_c02594_NODE_25...region001	4090	4206
LKMB002-1-74-S73_c02624_NODE_26...region001	4090	4207
LKMB002-1-74-S73_c02918_NODE_29...region001	4090	4209
LKMB002-1-74-S73_c04108_NODE_41...region001	4090	4210
LKMB002-1-74-S73_c04175_NODE_41...region001	4090	4211
LKMB002-1-74-S73_c04850_NODE_48...region001	4090	4212
LKMB002-1-74-S73_c05168_NODE_51...region001	4090	4213
LKMB002-1-74-S73_c06179_NODE_61...region001	4090	4215
LKMB002-1-74-S73_c06609_NODE_66...region001	4090	4216
LKMB002-1-74-S73_c06776_NODE_67...region001	4090	4218
LKMB002-1-74-S73_c07582_NODE_75...region001	4090	4219
LKMB002-1-95-S94_c06771_NODE_67...region001	4090	4219
LKMB002-1-74-S73_c08063_NODE_80...region001	4090	4220
LKMN002-3-88-S287_c01649_NODE_16...region001	4090	4220
LKMB002-1-74-S73_c08770_NODE_87...region001	4090	4222
LKMB002-1-86-S85_c00846_NODE_84...region001	4090	4222
LKMB002-2-055-S146_c10079_NODE_10...region001	4090	4222
LKMB002-2-056-S147_c00263_NODE_26...region001	4090	4222
LKMB002-2-057-S148_c02667_NODE_26...region001	4090	4222
LKMB002-2-059-S150_c00160_NODE_16...region001	4090	4222
LKMB002-1-75-S74_c00356_NODE_35...region001	4090	4228
LKMB002-1-75-S74_c01962_NODE_19...region001	4090	4232
LKMB002-1-77-S76_c00733_NODE_73...region001	4090	4247
LKMB002-2-001-S96_c01317_NODE_13...region001	4090	4247
LKMB002-2-092-S199_c23863_NODE_23...region001	4090	4247
LKMB002-1-80-S79_c00345_NODE_34...region001	4090	4254
LKMB002-2-010-S101_c01329_NODE_13...region001	4090	4254
LKMB002-2-018-S109_c02212_NODE_22...region001	4090	4254
LKMB002-2-041-S132_c00426_NODE_42...region001	4090	4254
LKMB002-2-067-S174_c00951_NODE_95...region001	4090	4254
LKMN002-3-52-S251_c02561_NODE_25...region001	4090	4254
LKMN002-3-90-S289_c01830_NODE_18...region001	4090	4254
LKMB002-1-81-S80_c00343_NODE_34...region001	4090	4267
LKMB002-1-81-S80_c00365_NODE_36...region001	4090	4269
